n_1851,n_2416,n_4517,n_6131,n_6646,n_7011,n_11856,n_14194,n_15622,n_15641,n_15661,n_15662,n_15691,n_15692,n_16289,n_29021,n_29973,n_30069,n_30415,n_30525
0.883607918,0,1.060329501,0,206.1751808,0.706886334,0,15.0213346,21.20659002,19.43937419,0,0,0,107.3289084,16.31729288,15.19805618,2.591916558,0,35.3443167,55.726206
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.18134408,0,0.217612896,0,42.31361858,0.145075264,0,3.082849354,4.352257912,3.989569752,0,0,0,22.02726088,3.348820671,3.11911817,0.531942634,0,7.253763186,11.43676662
1.877444589,0.27442371,2.252933507,0.487376509,438.0704042,1.501955671,0.004390779,31.91655802,45.05867014,41.30378096,0,0,0.230515917,228.0469361,34.67014342,32.29204694,5.507170795,0.003293085,75.09778357,118.4041721
2.782387104,0,3.338864525,0,649.2236577,2.225909684,0,47.30058078,66.77729051,61.2125163,0,0,0,337.9672869,51.38141519,47.8570582,8.16166884,0,111.2954842,175.4758801
3.047291691,0,3.65675003,0,711.034728,2.437833353,0,51.80395875,73.13500059,67.04041721,0,0,0,370.1443641,56.2733199,52.41341709,8.938722295,0,121.8916677,192.1825293
3.038402276,0,3.646082731,0,708.960531,2.430721821,0,51.65283869,72.92165462,66.84485007,0,0,0,369.0645965,56.10916202,52.26051914,8.912646675,0,121.536091,191.6219035
3.022401327,0,3.626881593,0,705.2269764,2.417921062,0,51.38082257,72.53763186,66.4928292,0,0,0,367.1210146,55.81367785,51.98530283,8.865710561,0,120.8960531,190.6127771
0.944055944,0,1.132867133,0,220.2797203,0.755244755,0,16.04895105,22.65734266,20.76923077,0,0,0,114.6713287,17.43356643,16.23776224,2.769230769,0,37.76223776,59.53846154
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999170321,0,1.199004385,0,233.1397416,0.799336257,0,16.98589546,23.98008771,21.98174707,0,0,0,121.3658883,18.45134526,17.18572952,2.930899609,0,39.96681285,63.01434159
1.271186441,0.27442371,1.525423729,0.487376509,296.6101695,1.016949153,0.004390779,21.61016949,30.50847458,27.96610169,0,0,0.230515917,154.4067797,23.47457627,21.86440678,3.728813559,0.003293085,50.84745763,80.16949153
0.718264786,0,0.861917743,0,167.5951167,0.574611829,0,12.21050136,17.23835487,15.80182529,0,0,0,87.24522935,13.26395638,12.35415432,2.106910039,0,28.73059144,45.29856584
0.016000948,0,0.019201138,0,3.733554581,0.012800759,0,0.272016119,0.384022757,0.35202086,0,0,0,1.943581842,0.295484177,0.275216309,0.046936115,0,0.640037928,1.009126467
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.27442371,0,0.487376509,0,0,0.004390779,0,0,0,0,0,0.230515917,0,0,0,0,0.003293085,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.27442371,0,0.487376509,0,0,0.004390779,0,0,0,0,0,0.230515917,0,0,0,0,0.003293085,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.422306507,0,1.706767808,0,331.8715183,1.137845206,0,24.17921062,34.13535617,31.29074316,0,0,0,172.7628304,26.26526016,24.46367192,4.172099087,0,56.89226028,89.70013038
2.741495792,0.27442371,3.289794951,0.487376509,639.6823515,2.193196634,0.004390779,46.60542847,65.79589902,60.31290743,0,0,0.230515917,333.0003555,50.62628897,47.15372763,8.041720991,0.003293085,109.6598317,172.8970013
2.8250563,0,3.39006756,0,659.1798032,2.26004504,0,48.02595709,67.80135119,62.15123859,0,0,0,343.1501719,52.169373,48.59096835,8.286831812,0,113.002252,178.166884
2.197463553,0,2.636956264,0,512.7414958,1.757970843,0,37.35688041,52.73912528,48.34419817,0,0,0,266.918573,40.57982695,37.79637312,6.44589309,0,87.89854214,138.5867014
1.016949153,0,1.220338983,0,237.2881356,0.813559322,0,17.28813559,24.40677966,22.37288136,0,0,0,123.5254237,18.77966102,17.49152542,2.983050847,0,40.6779661,64.13559322
0,0.27442371,0,0.487376509,0,0,0.004390779,0,0,0,0,0,0.230515917,0,0,0,0,0.003293085,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.27442371,0,0.487376509,0,0,0.004390779,0,0,0,0,0,0.230515917,0,0,0,0,0.003293085,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.859665758,0.27442371,2.23159891,0.487376509,433.9220102,1.487732606,0.004390779,31.61431789,44.63197819,40.91264668,0,0,0.230515917,225.8874007,34.34182766,31.98625104,5.455019557,0.003293085,74.38663032,117.2829205
2.812611118,0,3.375133341,0,656.2759275,2.250088894,0,47.814389,67.50266682,61.87744459,0,0,0,341.6384971,51.93955197,48.37691122,8.250325945,0,112.5044447,177.3820078
2.816166884,0,3.379400261,0,657.1056063,2.252933507,0,47.87483703,67.58800522,61.95567145,0,0,0,342.0704042,52.00521512,48.4380704,8.260756193,0,112.6466754,177.6062581
2.817944767,0,3.381533721,0,657.5204457,2.254355814,0,47.90506104,67.63067441,61.99478488,0,0,0,342.2863577,52.0380467,48.46864999,8.265971317,0,112.7177907,177.7183833
2.426810478,0.27442371,2.912172573,0.487376509,566.2557781,1.941448382,0.004390779,41.25577812,58.24345146,53.38983051,0,0,0.230515917,294.7765793,44.81510015,41.74114022,7.118644068,0.003293085,97.07241911,153.0508475
1.715657224,0,2.058788669,0,400.320019,1.372525779,0,29.16617281,41.17577338,37.74445893,0,0,0,208.3951641,31.68247007,29.50930426,5.032594524,0,68.62628897,108.2007823
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.211568093,0,0.253881712,0,49.36588835,0.169254474,0,3.59665758,5.07763423,4.654498044,0,0,0,25.69847102,3.906957449,3.638971198,0.620599739,0,8.462723717,13.34289439
1.120066374,0,1.344079649,0,261.3488207,0.896053099,0,19.04112836,26.88159298,24.64146023,0,0,0,136.0507289,20.68389238,19.26514164,3.285528031,0,44.80265497,70.63885267
1.422306507,0.27442371,1.706767808,0.487376509,331.8715183,1.137845206,0.004390779,24.17921062,34.13535617,31.29074316,0,0,0.230515917,172.7628304,26.26526016,24.46367192,4.172099087,0.003293085,56.89226028,89.70013038
1.806329264,0,2.167595117,0,421.4768283,1.445063411,0,30.70759749,43.35190233,39.73924381,0,0,0,219.4087946,33.35688041,31.06886334,5.298565841,0,72.25317056,113.9191656
1.980561811,0,2.376674173,0,462.1310892,1.584449449,0,33.66955079,47.53348347,43.57235984,0,0,0,240.5722413,36.57437478,34.06566315,5.809647979,0,79.22247244,124.9074316
1.624985184,0,1.949982221,0,379.1632097,1.299988147,0,27.62474813,38.99964442,35.74967405,0,0,0,197.3815337,30.00805974,27.94974517,4.766623207,0,64.99940737,102.482399
0.440915017,0,0.529098021,0,102.8801707,0.352732014,0,7.495555292,10.58196041,9.700130378,0,0,0,53.55647742,8.142230651,7.583738296,1.293350717,0,17.63660069,27.80704042
0,0.27442371,0,0.487376509,0,0,0.004390779,0,0,0,0,0,0.230515917,0,0,0,0,0.003293085,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.27442371,0,0.487376509,0,0,0.004390779,0,0,0,0,0,0.230515917,0,0,0,0,0.003293085,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.197345028,0,0.236814033,0,46.04717317,0.157876022,0,3.354865474,4.736280668,4.341590613,0,0,0,23.97084272,3.644304848,3.394334479,0.578878748,0,7.893801114,12.44589309
0.337797795,0.27442371,0.405357355,0.487376509,78.8194856,0.270238236,0.004390779,5.742562522,8.10714709,7.431551499,0,0,0.230515917,41.03117221,6.237999289,5.810122081,0.990873533,0.003293085,13.51191182,21.30378096
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.27442371,0,0.487376509,0,0,0.004390779,0,0,0,0,0,0.230515917,0,0,0,0,0.003293085,0,0
0.544032239,0,0.652838687,0,126.9408558,0.435225791,0,9.248548062,13.05677373,11.96870926,0,0,0,66.08178262,10.04646201,9.35735451,1.595827901,0,21.76128956,34.31029987
0.679151357,0,0.814981629,0,158.46865,0.543321086,0,11.54557307,16.29963257,14.94132986,0,0,0,82.49425151,12.54166173,11.68140334,1.992177314,0,27.16605428,42.83181226
0.656038876,0,0.787246652,0,153.0757378,0.524831101,0,11.1526609,15.74493303,14.43285528,0,0,0,79.68685552,12.11485125,11.28386867,1.924380704,0,26.24155506,41.37418514
0.992058789,0.27442371,1.190470546,0.487376509,231.480384,0.793647031,0.004390779,16.86499941,23.80941093,21.82529335,0,0,0.230515917,120.5020742,18.32001896,17.06341117,2.910039113,0.003293085,39.68235155,62.56584094
0.508474576,0,0.610169492,0,118.6440678,0.406779661,0,8.644067797,12.20338983,11.18644068,0,0,0,61.76271187,9.389830508,8.745762712,1.491525424,0,20.33898305,32.06779661
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.27442371,0,0.487376509,0,0,0.004390779,0,0,0,0,0,0.230515917,0,0,0,0,0.003293085,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.27442371,0,0.487376509,0,0,0.004390779,0,0,0,0,0,0.230515917,0,0,0,0,0.003293085,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.27442371,0,0.487376509,0,0,0.004390779,0,0,0,0,0,0.230515917,0,0,0,0,0.003293085,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.128007586,0,0.153609103,0,29.86843665,0.102406069,0,2.176128956,3.072182055,2.816166884,0,0,0,15.54865474,2.363873415,2.201730473,0.375488918,0,5.120303425,8.073011734
0.908498281,0,1.090197938,0,211.9829323,0.726798625,0,15.44447078,21.80395875,19.98696219,0,0,0,110.3522579,16.77693493,15.62617044,2.664928292,0,36.33993126,57.29595828
1.322745052,0.27442371,1.587294062,0.487376509,308.640512,1.058196041,0.004390779,22.48666588,31.74588124,29.10039113,0,0,0.230515917,160.6694323,24.42669195,22.75121489,3.880052151,0.003293085,52.90980206,83.42112125
1.361858481,0,1.634230177,0,317.7669788,1.089486784,0,23.15159417,32.68460353,29.96088657,0,0,0,165.4204101,25.14898661,23.42396586,3.994784876,0,54.47433922,85.88787484
1.356524831,0,1.627829797,0,316.5224606,1.085219865,0,23.06092213,32.55659595,29.84354628,0,0,0,164.7725495,25.05049188,23.33222709,3.979139505,0,54.26099324,85.55149935
1.15740192,0,1.388882304,0,270.060448,0.925921536,0,19.67583264,27.77764608,25.46284224,0,0,0,140.5857532,21.37335546,19.90731303,3.395045632,0,46.2960768,72.9934811
0.040891312,0,0.049069574,0,9.541306151,0.03271305,0,0.695152305,0.98139149,0.899608866,0,0,0,4.966931373,0.75512623,0.703330568,0.119947849,0,1.635652483,2.578878748
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.453360199,0,0.544032239,0,105.7840465,0.362688159,0,7.707123385,10.88064478,9.973924381,0,0,0,55.06815219,8.372051677,7.797795425,1.329856584,0,18.13440796,28.59191656
0.44802655,0,0.53763186,0,104.5395283,0.35842124,0,7.616451345,10.75263719,9.856584094,0,0,0,54.42029157,8.273556952,7.706056655,1.314211213,0,17.92106199,28.25554107
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.019556714,0,0.023468057,0,4.563233377,0.015645372,0,0.332464146,0.469361147,0.430247718,0,0,0,2.375488918,0.361147327,0.336375489,0.057366362,0,0.782268579,1.233376793
0.576034135,0,0.691240962,0,134.4079649,0.460827308,0,9.792580301,13.82481925,12.67275098,0,0,0,69.96894631,10.63743037,9.907787128,1.68970013,0,23.04136541,36.3285528
0.47113903,0.27442371,0.565366837,0.487376509,109.9324404,0.376911224,0.004390779,8.009363518,11.30733673,10.36505867,0,0,0.230515917,57.22768756,8.700367429,8.103591324,1.382007823,0.003293085,18.84556122,29.71316819
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.915609814,0,1.098731777,0,213.6422899,0.732487851,0,15.56536684,21.97463553,20.14341591,0,0,0,111.2160721,16.90826123,15.7484888,2.685788787,0,36.62439256,57.74445893
2.265023112,0,2.718027735,0,528.5053929,1.81201849,0,38.50539291,54.3605547,49.83050847,0,0,0,275.1248074,41.82742681,38.95839753,6.644067797,0,90.6009245,142.8474576
2.547706531,0,3.057247837,0,594.4648572,2.038165225,0,43.31101102,61.14495674,56.04954368,0,0,0,309.4614199,47.04764727,43.82055233,7.47327249,0,101.9082612,160.6753585
2.549484414,0,3.059381297,0,594.8796966,2.039587531,0,43.34123504,61.18762593,56.08865711,0,0,0,309.6773735,47.08047884,43.85113192,7.478487614,0,101.9793766,160.7874837
1.946782032,0,2.336138438,0,454.2491407,1.557425625,0,33.09529454,46.72276876,42.82920469,0,0,0,236.4691241,35.95057485,33.48465094,5.710560626,0,77.87128126,122.7770535
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.099561455,0,0.119473747,0,23.23100628,0.079649164,0,1.692544743,2.389474932,2.190352021,0,0,0,12.09339813,1.838568211,1.712457034,0.292046936,0,3.98245822,6.279009126
0.104895105,0,0.125874126,0,24.47552448,0.083916084,0,1.783216783,2.517482517,2.307692308,0,0,0,12.74125874,1.937062937,1.804195804,0.307692308,0,4.195804196,6.615384615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.233850895,0,1.480621074,0,287.8985421,0.987080716,0,20.97546521,29.61242148,27.14471969,0,0,0,149.8717554,22.78511319,21.22223539,3.619295958,0,49.35403579,77.8148631
1.550314093,0,1.860376911,0,361.739955,1.240251274,0,26.35533958,37.20753822,34.10691004,0,0,0,188.3114852,28.62913358,26.66540239,4.547588005,0,62.01256371,97.77314211
1.560981391,0,1.87317767,0,364.2289913,1.248785113,0,26.53668366,37.4635534,34.34159061,0,0,0,189.6072064,28.82612303,26.84887993,4.578878748,0,62.43925566,98.44589309
0.826715657,0,0.992058789,0,192.90032,0.661372526,0,14.05416617,19.84117577,18.18774446,0,0,0,100.4183952,15.26668247,14.2195093,2.425032595,0,33.06862629,52.13820078
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.496029394,0,0.595235273,0,115.740192,0.396823515,0,8.432499704,11.90470546,10.91264668,0,0,0,60.25103709,9.160009482,8.531705583,1.455019557,0,19.84117577,31.28292047
0.640037928,0.27442371,0.768045514,0.487376509,149.3421832,0.512030343,0.004390779,10.88064478,15.36091028,14.08083442,0,0,0.230515917,77.74327368,11.81936707,11.00865236,1.877444589,0.003293085,25.60151713,40.36505867
0.712931137,0,0.855517364,0,166.3505986,0.570344909,0,12.11982932,17.11034728,15.68448501,0,0,0,86.59736874,13.16546166,12.26241555,2.091264668,0,28.51724547,44.96219035
0.684485007,0,0.821382008,0,159.7131682,0.547588005,0,11.63624511,16.42764016,15.05867014,0,0,0,83.14211212,12.64015645,11.77314211,2.007822686,0,27.37940026,43.16818774
0.712931137,0.27442371,0.855517364,0.487376509,166.3505986,0.570344909,0.004390779,12.11982932,17.11034728,15.68448501,0,0,0.230515917,86.59736874,13.16546166,12.26241555,2.091264668,0.003293085,28.51724547,44.96219035
0.677373474,0,0.812848169,0,158.0538106,0.541898779,0,11.51534906,16.25696338,14.90221643,0,0,0,82.27829797,12.50883015,11.65082375,1.98696219,0,27.09493896,42.71968709
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.024890364,0,0.029868437,0,5.80775157,0.019912291,0,0.423136186,0.597368733,0.547588005,0,0,0,3.023349532,0.459642053,0.428114259,0.073011734,0,0.995614555,1.569752282
0.80004741,0,0.960056892,0,186.6777291,0.640037928,0,13.60080597,19.20113785,17.60104302,0,0,0,97.1790921,14.77420884,13.76081546,2.346805737,0,32.00189641,50.45632334
1.192959583,0,1.431551499,0,278.357236,0.954367666,0,20.28031291,28.63102999,26.24511082,0,0,0,144.904824,22.02998696,20.51890482,3.49934811,0,47.71838331,75.23598435
1.312077753,0,1.574493303,0,306.1514756,1.049662202,0,22.3053218,31.48986607,28.86571056,0,0,0,159.373711,24.2297025,22.56773735,3.848761408,0,52.48311011,82.74837027
1.246296077,0,1.495555292,0,290.8024179,0.997036861,0,21.18703331,29.91110584,27.41851369,0,0,0,151.3834301,23.01493422,21.43629252,3.655801825,0,49.85184307,78.59973924
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.149342183,0,0.17921062,0,34.84650942,0.119473747,0,2.538817115,3.584212398,3.285528031,0,0,0,18.14009719,2.757852317,2.568685552,0.438070404,0,5.97368733,9.41851369
0.721820552,0,0.866184663,0,168.4247955,0.577456442,0,12.27094939,17.32369326,15.88005215,0,0,0,87.67713643,13.32961953,12.4153135,2.117340287,0,28.87282209,45.52281617
0.736043617,0,0.883252341,0,171.7435107,0.588834894,0,12.5127415,17.66504682,16.19295958,0,0,0,89.40476473,13.59227213,12.65995022,2.159061278,0,29.4417447,46.41981747
1.287187389,0,1.544624867,0,300.3437241,1.029749911,0,21.88218561,30.89249733,28.31812256,0,0,0,156.3503615,23.77006045,22.13962309,3.775749674,0,51.48749556,81.17861799
1.292521038,0,1.551025246,0,301.5882423,1.034016831,0,21.97285765,31.02050492,28.43546284,0,0,0,156.9982221,23.86855517,22.23136186,3.791395046,0,51.70084153,81.51499348
0.780490696,0,0.936588835,0,182.1144957,0.624392557,0,13.26834183,18.7317767,17.17079531,0,0,0,94.80360318,14.41306151,13.42443997,2.289439374,0,31.21962783,49.22294654
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
