ShearonHarris,McGuire,NewBrunswick
950.9,2396.323976,1816.509665
950.9,2395.002231,1827.49145
950.9,2395.002231,1836.119995
950.9,2395.332667,1843.964126
950.9,2393.019613,1852.592671
950.9,2394.341358,1858.083563
950.9,2392.689177,1864.358869
950.9,2394.341358,1871.418587
950.9,2395.99354,1872.987414
950.9,2395.663103,1874.55624
950.9,2395.332667,1876.125066
950.9,2392.028304,1876.125066
950.9,2386.741324,1877.693893
950.9,2384.758706,1883.184785
950.9,2386.080451,1882.400372
950.9,2385.419578,1880.831545
950.9,2385.089142,1881.615959
950.9,2383.767397,1880.831545
950.9,2383.436961,1876.90948
950.9,2384.758706,1877.693893
950.9,2383.106524,1870.634174
950.9,2384.42827,1869.849761
950.9,2384.758706,1869.065348
950.9,2384.758706,1868.280935
950.9,2384.758706,1866.712108
950.9,2386.410887,1864.358869
950.9,2384.42827,1864.358869
950.9,2386.410887,1865.143282
950.9,2383.106524,1869.065348
950.9,2383.106524,1872.987414
950.9,2385.089142,1876.125066
950.9,2383.436961,1873.771827
950.9,2383.767397,1872.203001
950.9,2384.42827,1872.203001
950.9,2384.097833,1876.90948
950.9,2384.758706,1879.262719
950.9,2385.750015,1879.262719
950.9,2384.097833,1883.969198
950.9,2385.419578,1883.184785
950.9,2384.097833,1884.753611
950.9,2383.436961,1887.106851
950.9,2382.445652,1883.184785
950.9,2381.123907,1826.707037
950.9,2378.14998,1871.418587
950.9,2380.132598,1873.771827
950.9,2379.141289,1868.280935
950.9,2379.802162,1865.143282
950.9,2380.132598,1865.143282
950.9,2383.767397,1862.790042
950.9,2386.741324,1862.005629
950.9,2387.732633,1861.221216
950.9,2386.741324,1862.005629
950.9,2386.410887,1861.221216
950.9,2389.384814,1870.634174
950.9,2393.019613,1836.904408
950.9,2393.680486,1839.257647
950.9,2393.350049,1836.119995
950.9,2395.663103,1840.826474
950.9,2396.984849,1838.473234
950.9,2396.654412,1843.964126
950.9,2395.663103,1845.532953
950.9,2395.99354,1847.101779
950.9,2395.002231,1851.023845
950.9,2394.341358,1849.455019
950.9,2393.350049,1858.867977
950.9,2392.358741,1852.592671
950.9,2392.689177,1851.808258
950.9,2391.036995,1851.808258
950.9,2390.706559,1866.712108
950.9,2391.697868,1863.574456
950.9,2391.367432,1862.005629
950.9,2390.706559,1863.574456
950.9,2393.350049,1862.005629
950.9,2393.350049,1861.221216
950.9,2395.002231,1858.083563
950.9,2393.350049,1858.083563
950.9,2393.019613,1855.730324
950.9,2390.376123,1859.65239
950.9,2394.341358,1865.927695
950.9,2393.680486,1869.065348
950.9,2394.671795,1869.065348
950.9,2393.019613,1867.496522
950.9,2394.010922,1870.634174
950.9,2394.341358,1869.065348
950.9,2393.350049,1872.203001
950.9,2394.341358,1876.125066
950.9,2394.010922,1874.55624
950.9,2394.341358,1878.478306
950.9,2394.341358,1879.262719
950.9,2394.010922,1879.262719
950.9,2391.697868,1880.047132
950.9,2393.350049,1880.831545
950.9,2392.028304,1881.615959
950.9,2392.028304,1869.849761
950.9,2392.358741,1868.280935
950.9,2392.689177,1871.418587
950.9,2392.689177,1866.712108
950.9,2393.019613,1866.712108
950.9,2394.341358,1869.065348
950.9,2392.358741,1868.280935
950.9,2393.019613,1863.574456
950.9,2391.036995,1869.849761
950.9,2393.350049,1869.849761
950.9,2393.350049,1873.771827
950.9,2393.019613,1876.90948
950.9,2394.010922,1877.693893
950.9,2394.010922,1874.55624
950.9,2393.680486,1876.125066
950.9,2393.680486,1875.340653
950.9,2392.028304,1873.771827
950.9,2394.010922,1875.340653
950.9,2393.019613,1877.693893
950.9,2394.671795,1878.478306
950.9,2393.019613,1876.125066
950.9,2391.697868,1876.125066
950.9,2392.028304,1876.125066
950.9,2392.028304,1872.203001
950.9,2390.376123,1867.496522
950.9,2389.71525,1865.143282
950.9,2389.71525,1861.221216
950.9,2390.376123,1859.65239
950.9,2390.376123,1858.867977
950.9,2390.706559,1859.65239
950.9,2389.054378,1856.514737
950.9,2389.71525,1858.083563
950.9,2388.393505,1858.083563
950.9,2389.71525,1859.65239
950.9,2389.71525,1868.280935
950.9,2392.028304,1871.418587
950.9,2396.654412,1700.416516
950.9,2395.002231,1701.200929
950.9,2396.654412,1700.416516
950.9,2395.99354,1699.632103
950.9,2396.984849,1698.063277
950.9,2397.976158,1700.416516
950.9,2396.984849,1696.49445
950.9,2398.306594,1692.572384
950.9,2396.654412,1695.710037
950.9,2395.99354,1696.49445
950.9,2397.315285,1694.141211
950.9,2395.99354,1695.710037
950.9,2395.99354,1692.572384
950.9,2396.323976,1685.512666
950.9,2394.671795,1684.728253
950.9,2395.99354,1682.375013
950.9,2396.984849,1676.884121
950.9,2396.323976,1674.530882
950.9,2395.99354,1676.884121
950.9,2394.341358,1675.315295
950.9,2394.010922,1678.452947
950.9,2392.689177,1532.552098
950.9,2395.002231,1496.469092
950.9,2394.671795,1511.372942
950.9,2394.671795,1515.295008
950.9,2395.002231,1526.276792
950.9,2395.002231,1533.336511
950.9,2395.002231,1543.533882
950.9,2394.671795,1548.240361
950.9,2396.984849,1552.94684
950.9,2396.984849,1558.437732
950.9,2395.002231,1565.497451
950.9,2395.99354,1573.341583
950.9,2394.671795,1581.970127
950.9,2396.323976,1588.245433
950.9,2393.680486,1601.580457
950.9,2393.350049,1602.36487
950.9,2394.010922,1612.562241
950.9,2394.010922,1618.053133
950.9,2394.010922,1614.131067
950.9,2396.654412,1619.62196
950.9,2395.663103,1636.094636
950.9,2395.663103,1633.741397
950.9,2393.019613,1639.232289
950.9,2393.350049,1650.214073
950.9,2393.350049,1658.842618
950.9,2394.010922,1664.33351
950.9,2393.680486,1678.452947
950.9,2392.689177,1680.021774
950.9,2392.358741,1685.512666
950.9,2393.680486,1697.278864
950.9,2391.367432,1701.985343
950.9,2392.028304,1707.476235
950.9,2394.671795,1713.75154
950.9,2394.010922,1717.673606
950.9,2393.019613,1726.302151
950.9,2391.367432,1731.793043
950.9,2389.384814,1743.559241
950.9,2390.376123,1744.343654
950.9,2389.054378,1753.756612
950.9,2388.393505,1756.894264
950.9,2388.393505,1758.463091
950.9,2386.410887,1762.385157
950.9,2385.750015,1762.385157
950.9,2388.723941,1757.678678
950.9,2389.384814,1759.247504
950.9,2388.723941,1748.26572
950.9,2389.384814,1749.834546
950.9,2386.080451,1752.972199
950.9,2387.732633,1754.541025
950.9,2390.706559,1753.756612
950.9,2389.71525,1756.109851
950.9,2390.045687,1756.109851
950.9,2391.367432,1756.894264
950.9,2391.697868,1755.325438
950.9,2392.028304,1754.541025
950.9,2394.671795,1752.972199
950.9,2394.010922,1755.325438
950.9,2393.680486,1756.894264
950.9,2394.010922,1755.325438
950.9,2391.697868,1753.756612
950.9,2392.358741,1753.756612
950.9,2389.71525,1754.541025
950.9,2390.706559,1750.618959
950.9,2389.71525,1750.618959
950.9,2388.063069,1752.187785
950.9,2388.723941,1742.774827
950.9,2390.706559,1741.206001
950.9,2388.393505,1739.637175
950.9,2391.036995,1741.206001
950.9,2390.376123,1738.068348
950.9,2388.063069,1735.715109
950.9,2389.054378,1738.852762
950.9,2388.393505,1698.84769
950.9,2389.054378,1727.086564
950.9,2391.697868,1756.894264
950.9,2391.367432,1767.876049
950.9,2390.376123,1776.504594
950.9,2391.036995,1781.211073
950.9,2389.054378,1788.270791
950.9,2389.71525,1795.33051
950.9,2391.367432,1796.899336
950.9,2393.680486,1807.881121
950.9,2392.028304,1808.665534
950.9,2391.036995,1812.5876
950.9,2390.376123,1818.078492
950.9,2389.71525,1821.216144
950.9,2389.384814,1830.629102
950.9,2391.697868,1832.982342
950.9,2391.036995,1839.257647
950.9,2390.045687,1834.551168
950.9,2390.376123,1831.413516
950.9,2395.99354,1831.413516
950.9,2396.323976,1832.197929
950.9,2398.63703,1830.629102
950.9,2397.315285,1828.275863
950.9,2391.036995,1832.982342
950.9,2390.706559,1829.844689
950.9,2391.036995,1835.335582
950.9,2390.706559,1844.74854
950.9,2391.697868,1842.3953
950.9,2393.019613,1841.610887
950.9,2392.358741,1843.964126
950.9,2392.689177,1845.532953
950.9,2394.010922,1844.74854
950.9,2394.671795,1658.842618
950.9,2394.341358,1417.243362
950.9,2394.341358,1410.968056
950.9,2394.671795,1401.555098
950.9,2393.019613,1377.23829
950.9,2391.697868,1367.040919
950.9,2392.358741,1392.926553
950.9,2393.019613,1418.812188
950.9,2390.376123,1420.381014
950.9,2392.358741,1450.188715
950.9,2390.706559,1436.853691
950.9,2386.410887,1434.500451
950.9,2386.741324,1442.344583
950.9,2391.036995,1445.482236
950.9,2391.697868,1443.913409
950.9,2392.028304,1441.56017
950.9,2392.358741,1437.638104
950.9,2393.680486,1439.991344
950.9,2391.036995,1443.913409
950.9,2391.036995,1439.991344
950.9,2390.706559,1440.775757
950.9,2392.358741,1444.697823
950.9,2389.71525,1479.212002
950.9,2390.706559,1357.627961
950.9,2388.393505,1279.971057
950.9,2391.036995,1339.586458
950.9,2387.402196,1352.921482
950.9,2390.045687,1414.105709
950.9,2387.07176,1397.633032
950.9,2386.741324,1348.999416
950.9,2385.750015,1387.435661
950.9,2386.741324,1430.578386
950.9,2388.063069,1436.853691
950.9,2387.07176,1438.422517
950.9,2386.080451,1441.56017
950.9,2390.376123,1442.344583
950.9,2389.71525,1475.289936
950.9,2389.384814,1447.835475
950.9,2390.706559,1445.482236
950.9,2389.054378,1446.266649
950.9,2388.723941,1444.697823
950.9,2390.706559,1447.835475
950.9,2389.054378,1453.326367
950.9,2392.028304,1455.679607
950.9,2393.680486,1456.46402
950.9,2393.019613,1459.601673
950.9,2394.341358,1460.386086
950.9,2395.663103,1463.523739
950.9,2395.002231,1467.445805
950.9,2395.99354,1465.876978
950.9,2395.99354,1461.170499
950.9,2395.332667,1458.81726
950.9,2395.332667,1460.386086
950.9,2394.341358,1460.386086
950.9,2394.010922,1456.46402
950.9,2394.341358,1458.032847
950.9,2392.689177,1455.679607
950.9,2392.028304,1453.326367
950.9,2392.028304,1448.619888
950.9,2391.367432,1359.9812
950.9,2393.680486,1319.976129
950.9,2393.019613,1347.430589
950.9,2392.689177,1414.890122
950.9,2392.689177,1518.432661
950.9,2393.350049,1563.928625
950.9,2395.332667,1584.323367
950.9,2395.002231,1585.892193
950.9,2395.002231,1597.658391
950.9,2396.323976,1599.227217
950.9,2395.663103,1604.718109
950.9,2395.332667,1618.837546
950.9,2397.976158,1634.52581
950.9,2397.315285,1686.297079
950.9,2397.645721,1688.650319
950.9,2398.63703,1636.879049
950.9,2396.984849,1669.824403
950.9,2396.984849,1673.746468
950.9,2394.671795,1675.315295
950.9,2398.306594,1683.94384
950.9,2394.341358,1683.159426
950.9,2394.010922,1685.512666
950.9,2395.002231,1689.434732
950.9,2394.010922,1695.710037
950.9,2395.332667,1698.063277
950.9,2397.315285,1701.200929
950.9,2395.332667,1702.769756
950.9,2396.323976,1709.829474
950.9,2397.976158,1719.242432
950.9,2396.323976,1726.302151
950.9,2397.976158,1734.930696
950.9,2397.315285,1740.421588
950.9,2397.976158,1742.774827
950.9,2396.654412,1748.26572
950.9,2397.976158,1759.247504
950.9,2397.315285,1763.953983
950.9,2398.63703,1769.444875
950.9,2397.976158,1770.229288
950.9,2396.984849,1767.091636
950.9,2397.645721,1764.738396
950.9,2393.350049,1763.16957
950.9,2393.680486,1760.031917
950.9,2393.680486,1755.325438
950.9,2391.367432,1746.696893
950.9,2390.376123,1743.559241
950.9,2390.376123,1741.206001
950.9,2390.376123,1739.637175
950.9,2389.054378,1735.715109
950.9,2391.697868,1732.577456
950.9,2390.706559,1732.577456
950.9,2390.376123,1728.65539
950.9,2391.367432,1727.086564
950.9,2392.358741,1723.948911
950.9,2391.367432,1720.811259
950.9,2392.028304,1727.870977
950.9,2391.367432,1727.870977
950.9,2392.689177,1731.00863
950.9,2391.697868,1729.439804
950.9,2393.350049,1733.361869
950.9,2393.350049,1731.00863
950.9,2393.350049,1734.930696
950.9,2392.689177,1733.361869
950.9,2394.010922,1734.930696
950.9,2391.367432,1734.146283
950.9,2391.367432,1734.146283
950.9,2391.697868,1731.00863
950.9,2390.706559,1731.00863
950.9,2389.384814,1724.733324
950.9,2389.71525,1723.164498
950.9,2391.367432,1720.811259
950.9,2389.054378,1719.242432
950.9,2387.07176,1716.889193
950.9,2388.393505,1716.10478
950.9,2388.393505,1715.320366
950.9,2390.045687,1712.967127
950.9,2389.71525,1714.535953
950.9,2390.376123,1712.182714
950.9,2388.063069,1614.915481
950.9,2388.063069,1654.136139
950.9,2388.723941,1701.200929
950.9,2388.063069,1756.894264
950.9,2390.045687,1760.031917
950.9,2390.376123,1771.798115
950.9,2388.723941,1776.504594
950.9,2388.063069,1784.348725
950.9,2388.063069,1791.408444
950.9,2387.732633,1798.468163
950.9,2385.089142,1807.881121
950.9,2385.089142,1816.509665
950.9,2383.436961,1819.647318
950.9,2383.106524,1825.922623
950.9,2384.097833,1825.922623
950.9,2381.784779,1829.844689
950.9,2382.776088,1833.766755
950.9,2382.445652,1832.982342
950.9,2383.436961,1839.257647
950.9,2385.419578,1843.964126
950.9,2384.42827,1846.317366
950.9,2384.097833,1843.179713
950.9,2384.097833,1841.610887
950.9,2385.750015,1845.532953
950.9,2384.42827,1845.532953
950.9,2388.723941,1845.532953
950.9,2388.393505,1846.317366
950.9,2388.063069,1848.670605
950.9,2390.045687,1845.532953
950.9,2387.732633,1843.964126
950.9,2390.376123,1846.317366
950.9,2387.07176,1846.317366
950.9,2390.376123,1847.101779
950.9,2388.063069,1842.3953
950.9,2388.063069,1844.74854
950.9,2386.741324,1846.317366
950.9,2386.410887,1844.74854
950.9,2386.410887,1843.964126
950.9,2386.080451,1841.610887
950.9,2386.080451,1836.904408
950.9,2388.063069,1835.335582
950.9,2388.063069,1833.766755
950.9,2387.07176,1833.766755
950.9,2390.045687,1832.197929
950.9,2388.063069,1830.629102
950.9,2388.063069,1829.844689
950.9,2388.723941,1830.629102
950.9,2389.384814,1830.629102
950.9,2387.07176,1758.463091
950.9,2388.393505,1733.361869
950.9,2390.376123,1738.068348
950.9,2390.706559,1760.81633
950.9,2389.384814,1794.546097
950.9,2390.706559,1814.940839
950.9,2391.036995,1803.174642
950.9,2392.028304,1820.431731
950.9,2393.019613,1830.629102
950.9,2392.689177,1836.904408
950.9,2392.028304,1843.179713
950.9,2391.036995,1848.670605
950.9,2390.376123,1856.514737
950.9,2389.384814,1861.221216
950.9,2390.045687,1862.005629
950.9,2389.054378,1860.436803
950.9,2389.71525,1858.867977
950.9,2389.384814,1857.29915
950.9,2390.376123,1852.592671
950.9,2389.71525,1849.455019
950.9,2391.367432,1850.239432
950.9,2390.706559,1852.592671
950.9,2390.376123,1848.670605
950.9,2387.402196,1854.161498
950.9,2388.393505,1855.730324
950.9,2387.402196,1856.514737
950.9,2390.376123,1858.867977
950.9,2391.367432,1858.083563
950.9,2392.689177,1858.867977
950.9,2390.376123,1860.436803
950.9,2391.367432,1860.436803
950.9,2390.045687,1860.436803
950.9,2392.358741,1863.574456
950.9,2391.697868,1865.143282
950.9,2391.697868,1864.358869
950.9,2390.045687,1862.790042
950.9,2390.706559,1861.221216
950.9,2389.054378,1860.436803
950.9,2390.045687,1858.867977
950.9,2388.723941,1858.867977
950.9,2388.393505,1851.808258
950.9,2390.376123,1849.455019
950.9,2386.080451,1847.886192
950.9,2389.054378,1844.74854
950.9,2388.723941,1840.826474
950.9,2388.393505,1842.3953
950.9,2387.402196,1843.964126
950.9,2388.723941,1844.74854
950.9,2387.732633,1825.922623
950.9,2388.723941,1832.982342
950.9,2387.402196,1840.042061
950.9,2389.384814,1849.455019
950.9,2389.054378,1854.945911
950.9,2390.045687,1854.161498
950.9,2389.71525,1858.867977
950.9,2390.376123,1855.730324
950.9,2389.384814,1856.514737
950.9,2390.376123,1858.083563
950.9,2390.376123,1856.514737
950.9,2390.045687,1855.730324
950.9,2389.71525,1858.867977
950.9,2388.063069,1856.514737
950.9,2387.732633,1851.023845
950.9,2387.732633,1854.161498
950.9,2388.063069,1850.239432
950.9,2386.410887,1847.101779
950.9,2388.063069,1844.74854
950.9,2388.723941,1847.886192
950.9,2391.697868,1843.179713
950.9,2391.036995,1844.74854
950.9,2390.706559,1845.532953
950.9,2388.723941,1847.101779
950.9,2388.063069,1851.023845
950.9,2389.054378,1851.808258
950.9,2388.723941,1852.592671
950.9,2387.07176,1856.514737
950.9,2388.393505,1858.867977
950.9,2387.07176,1857.29915
950.9,2390.376123,1855.730324
950.9,2388.723941,1854.945911
950.9,2390.376123,1854.945911
950.9,2389.71525,1858.083563
950.9,2391.036995,1854.945911
950.9,2391.036995,1853.377084
950.9,2390.045687,1857.29915
950.9,2388.393505,1853.377084
950.9,2390.376123,1852.592671
950.9,2389.054378,1854.945911
950.9,2386.410887,1850.239432
950.9,2387.402196,1849.455019
950.9,2386.741324,1848.670605
950.9,2386.741324,1846.317366
950.9,2386.410887,1843.179713
950.9,2387.07176,1841.610887
950.9,2388.393505,1842.3953
950.9,2384.758706,1843.179713
950.9,2388.393505,1843.964126
950.9,2389.71525,1843.179713
950.9,2388.063069,1843.964126
950.9,2387.732633,1857.29915
950.9,2386.410887,1855.730324
950.9,2388.393505,1860.436803
950.9,2387.732633,1862.005629
950.9,2386.080451,1861.221216
950.9,2386.410887,1859.65239
950.9,2386.410887,1859.65239
950.9,2385.750015,1854.945911
950.9,2382.776088,1860.436803
950.9,2384.097833,1858.867977
950.9,2384.097833,1860.436803
950.9,2382.115216,1862.790042
950.9,2385.089142,1859.65239
950.9,2384.758706,1859.65239
950.9,2383.106524,1860.436803
950.9,2384.097833,1856.514737
950.9,2385.089142,1854.945911
950.9,2385.750015,1853.377084
950.9,2387.07176,1854.161498
950.9,2385.750015,1854.161498
950.9,2386.741324,1851.023845
950.9,2386.080451,1854.161498
950.9,2385.419578,1857.29915
950.9,2385.750015,1858.083563
950.9,2386.080451,1859.65239
950.9,2386.080451,1860.436803
950.9,2384.42827,1862.005629
950.9,2385.089142,1864.358869
950.9,2386.741324,1864.358869
950.9,2388.063069,1865.927695
950.9,2389.054378,1864.358869
950.9,2390.706559,1864.358869
950.9,2388.393505,1865.143282
950.9,2390.376123,1859.65239
950.9,2389.054378,1860.436803
950.9,2389.71525,1861.221216
950.9,2389.054378,1864.358869
950.9,2389.054378,1861.221216
950.9,2387.402196,1860.436803
950.9,2387.402196,1858.867977
950.9,2386.741324,1857.29915
950.9,2386.741324,1855.730324
950.9,2387.07176,1854.945911
950.9,2387.402196,1854.945911
950.9,2386.741324,1853.377084
950.9,2387.07176,1854.945911
950.9,2388.063069,1858.083563
950.9,2386.741324,1856.514737
950.9,2388.723941,1855.730324
950.9,2388.723941,1859.65239
950.9,2389.71525,1858.867977
950.9,2390.045687,1859.65239
950.9,2392.028304,1865.143282
950.9,2391.367432,1865.143282
950.9,2390.376123,1865.143282
950.9,2391.036995,1861.221216
950.9,2388.723941,1863.574456
950.9,2390.706559,1859.65239
950.9,2388.063069,1858.867977
950.9,2389.054378,1862.005629
950.9,2387.732633,1859.65239
950.9,2362.949911,1860.436803
950.9,2368.897764,1862.005629
950.9,2387.07176,1862.005629
950.9,2387.402196,1859.65239
950.9,2387.732633,1858.083563
950.9,2388.063069,1857.29915
950.9,2389.054378,1857.29915
950.9,2386.741324,1858.867977
950.9,2390.045687,1860.436803
950.9,2388.393505,1857.29915
950.9,2388.723941,1864.358869
950.9,2388.723941,1863.574456
950.9,2389.71525,1866.712108
950.9,2390.376123,1869.065348
950.9,2390.376123,1867.496522
950.9,2391.036995,1868.280935
950.9,2392.028304,1868.280935
950.9,2393.350049,1868.280935
950.9,2394.341358,1865.143282
950.9,2392.358741,1865.143282
950.9,2390.376123,1866.712108
950.9,2392.028304,1867.496522
950.9,2390.706559,1865.143282
950.9,2390.376123,1863.574456
950.9,2389.054378,1864.358869
950.9,2388.063069,1861.221216
950.9,2387.402196,1860.436803
950.9,2387.732633,1858.083563
950.9,2387.402196,1855.730324
950.9,2388.063069,1855.730324
950.9,2387.402196,1856.514737
950.9,2386.741324,1854.945911
950.9,2388.393505,1856.514737
950.9,2391.697868,1859.65239
950.9,2391.036995,1858.083563
950.9,2393.350049,1858.867977
950.9,2393.019613,1861.221216
950.9,2391.697868,1863.574456
950.9,2393.019613,1865.143282
950.9,2392.028304,1867.496522
950.9,2392.689177,1864.358869
950.9,2392.028304,1868.280935
950.9,2393.350049,1868.280935
950.9,2393.680486,1868.280935
950.9,2392.028304,1864.358869
950.9,2390.706559,1867.496522
950.9,2391.367432,1860.436803
950.9,2391.036995,1858.867977
950.9,2388.723941,1856.514737
950.9,2388.393505,1860.436803
950.9,2387.07176,1857.29915
950.9,2388.723941,1851.023845
950.9,2387.732633,1851.023845
950.9,2387.402196,1847.101779
950.9,2388.063069,1849.455019
950.9,2389.384814,1849.455019
950.9,2389.71525,1855.730324
950.9,2388.723941,1860.436803
950.9,2389.384814,1860.436803
950.9,2389.384814,1861.221216
950.9,2390.045687,1864.358869
950.9,2387.732633,1858.867977
950.9,2390.376123,1862.790042
950.9,2391.036995,1863.574456
950.9,2389.71525,1861.221216
950.9,2390.706559,1865.927695
950.9,2392.358741,1860.436803
950.9,2390.045687,1865.927695
950.9,2389.384814,1863.574456
950.9,2388.393505,1863.574456
950.9,2389.384814,1860.436803
950.9,2386.080451,1869.065348
950.9,2385.750015,1856.514737
950.9,2382.445652,1853.377084
950.9,2384.758706,1850.239432
950.9,2386.410887,1858.867977
950.9,2387.732633,1858.083563
950.9,2385.419578,1857.29915
950.9,2386.410887,1854.945911
950.9,2386.741324,1856.514737
950.9,2387.07176,1856.514737
950.9,2387.402196,1859.65239
950.9,2386.080451,1859.65239
950.9,2387.07176,1858.083563
950.9,2386.741324,1858.867977
950.9,2388.393505,1858.083563
950.9,2388.063069,1860.436803
950.9,2389.054378,1862.005629
950.9,2388.063069,1866.712108
950.9,2388.393505,1861.221216
950.9,2388.393505,1864.358869
950.9,2386.741324,1865.927695
950.9,2386.741324,1865.143282
950.9,2386.410887,1862.790042
950.9,2385.750015,1862.790042
950.9,2384.758706,1859.65239
950.9,2385.419578,1858.867977
950.9,2384.097833,1854.161498
950.9,2386.410887,1858.083563
950.9,2385.419578,1858.083563
950.9,2387.402196,1857.29915
950.9,2383.106524,1857.29915
950.9,2385.750015,1854.161498
950.9,2387.07176,1856.514737
950.9,2388.063069,1858.083563
950.9,2389.384814,1857.29915
950.9,2389.054378,1860.436803
950.9,2389.054378,1857.29915
950.9,2389.384814,1860.436803
950.9,2388.063069,1861.221216
950.9,2391.367432,1861.221216
950.9,2390.706559,1863.574456
950.9,2391.036995,1862.005629
950.9,2391.367432,1864.358869
950.9,2390.376123,1862.005629
950.9,2389.71525,1864.358869
950.9,2388.393505,1864.358869
950.9,2389.054378,1864.358869
950.9,2387.402196,1863.574456
950.9,2386.741324,1862.005629
950.9,2386.410887,1858.867977
950.9,2385.750015,1859.65239
950.9,2387.07176,1860.436803
950.9,2386.410887,1862.005629
950.9,2386.410887,1856.514737
950.9,2388.063069,1861.221216
950.9,2388.393505,1858.083563
950.9,2388.063069,1861.221216
950.9,2389.384814,1862.005629
950.9,2389.384814,1860.436803
950.9,2389.384814,1865.143282
950.9,2389.384814,1862.790042
950.9,2388.723941,1864.358869
950.9,2389.71525,1864.358869
950.9,2391.697868,1864.358869
950.9,2390.376123,1863.574456
950.9,2392.028304,1867.496522
950.9,2391.367432,1865.927695
950.9,2391.697868,1867.496522
950.9,2390.045687,1865.143282
950.9,2388.063069,1863.574456
950.9,2385.089142,1859.65239
950.9,2386.080451,1860.436803
950.9,2387.07176,1853.377084
950.9,2387.07176,1854.161498
950.9,2385.750015,1853.377084
950.9,2388.063069,1849.455019
950.9,2387.07176,1852.592671
950.9,2389.71525,1851.023845
950.9,2389.384814,1851.023845
950.9,2388.063069,1849.455019
950.9,2388.393505,1850.239432
950.9,2388.393505,1854.945911
950.9,2387.732633,1854.161498
950.9,2388.063069,1854.945911
950.9,2387.07176,1856.514737
950.9,2387.07176,1855.730324
950.9,2387.732633,1855.730324
950.9,2386.741324,1857.29915
950.9,2389.054378,1857.29915
950.9,2388.393505,1857.29915
950.9,2388.393505,1861.221216
950.9,2388.063069,1859.65239
950.9,2388.723941,1862.005629
950.9,2387.07176,1860.436803
950.9,2388.723941,1860.436803
950.9,2385.750015,1854.945911
950.9,2387.402196,1854.161498
950.9,2386.080451,1851.023845
950.9,2386.080451,1853.377084
950.9,2387.07176,1850.239432
950.9,2388.063069,1851.808258
950.9,2389.054378,1849.455019
950.9,2388.393505,1851.023845
950.9,2388.723941,1848.670605
950.9,2390.376123,1854.161498
950.9,2389.384814,1858.083563
950.9,2390.376123,1859.65239
950.9,2390.045687,1858.083563
950.9,2387.07176,1858.083563
950.9,2387.732633,1859.65239
950.9,2388.393505,1857.29915
950.9,2386.741324,1859.65239
950.9,2387.732633,1856.514737
950.9,2387.402196,1860.436803
950.9,2386.410887,1861.221216
950.9,2384.758706,1858.867977
950.9,2376.167362,1860.436803
950.9,2336.845444,1862.005629
950.9,2329.245409,1862.005629
950.9,2348.74115,1858.867977
950.9,2373.854308,1858.083563
950.9,2384.758706,1853.377084
950.9,2383.436961,1854.161498
950.9,2382.115216,1851.808258
950.9,2384.758706,1851.808258
950.9,2385.750015,1850.239432
950.9,2385.089142,1850.239432
950.9,2384.42827,1849.455019
950.9,2384.42827,1853.377084
950.9,2383.436961,1857.29915
950.9,2383.436961,1859.65239
950.9,2383.436961,1858.867977
950.9,2381.784779,1855.730324
950.9,2382.115216,1862.790042
950.9,2381.123907,1859.65239
950.9,2384.097833,1862.005629
950.9,2385.089142,1860.436803
950.9,2385.419578,1861.221216
950.9,2386.741324,1862.005629
950.9,2385.419578,1860.436803
950.9,2385.419578,1859.65239
950.9,2386.080451,1861.221216
950.9,2381.784779,1861.221216
950.9,2382.445652,1861.221216
950.9,2383.436961,1857.29915
950.9,2382.776088,1857.29915
950.9,2382.445652,1855.730324
950.9,2381.454343,1853.377084
950.9,2382.776088,1852.592671
950.9,2382.115216,1852.592671
950.9,2382.445652,1851.808258
950.9,2381.454343,1858.083563
950.9,2384.097833,1860.436803
950.9,2384.097833,1858.083563
950.9,2385.419578,1859.65239
950.9,2385.750015,1859.65239
950.9,2384.758706,1861.221216
950.9,2385.750015,1859.65239
950.9,2386.410887,1860.436803
950.9,2385.089142,1862.005629
950.9,2386.080451,1859.65239
950.9,2386.080451,1862.005629
950.9,2385.750015,1859.65239
950.9,2386.741324,1862.005629
950.9,2384.42827,1862.790042
950.9,2385.089142,1863.574456
950.9,2384.42827,1866.712108
950.9,2383.436961,1863.574456
950.9,2383.436961,1858.083563
950.9,2381.784779,1858.083563
950.9,2382.115216,1861.221216
950.9,2381.784779,1856.514737
950.9,2381.784779,1858.867977
950.9,2382.445652,1858.083563
950.9,2384.42827,1859.65239
950.9,2380.463034,1861.221216
950.9,2381.454343,1861.221216
950.9,2382.115216,1859.65239
950.9,2383.767397,1862.790042
950.9,2382.776088,1862.790042
950.9,2383.436961,1860.436803
950.9,2383.767397,1863.574456
950.9,2385.089142,1858.867977
950.9,2384.758706,1862.790042
950.9,2384.758706,1862.005629
950.9,2384.758706,1862.005629
950.9,2386.410887,1860.436803
950.9,2383.106524,1863.574456
950.9,2384.42827,1862.790042
950.9,2384.42827,1863.574456
950.9,2384.42827,1860.436803
950.9,2384.758706,1862.790042
950.9,2383.436961,1858.867977
950.9,2383.436961,1859.65239
950.9,2384.097833,1854.161498
950.9,2383.436961,1854.945911
950.9,2383.767397,1851.808258
950.9,2383.106524,1852.592671
950.9,2383.436961,1847.886192
950.9,2384.42827,1850.239432
950.9,2387.07176,1857.29915
950.9,2384.42827,1858.083563
950.9,2386.080451,1854.161498
950.9,2386.080451,1856.514737
