,Generator,Time,Value
675,UnivofNCChapelHillCogenFacility_TG3,4,0.0
676,UnivofNCChapelHillCogenFacility_TG3,5,0.0
677,UnivofNCChapelHillCogenFacility_TG3,6,0.0
678,UnivofNCChapelHillCogenFacility_TG3,7,0.0
679,UnivofNCChapelHillCogenFacility_TG3,8,0.0
680,UnivofNCChapelHillCogenFacility_TG3,9,0.0
681,UnivofNCChapelHillCogenFacility_TG3,10,0.0
682,UnivofNCChapelHillCogenFacility_TG3,11,0.0
683,UnivofNCChapelHillCogenFacility_TG3,12,0.0
684,UnivofNCChapelHillCogenFacility_TG3,13,0.0
685,UnivofNCChapelHillCogenFacility_TG3,14,0.0
686,UnivofNCChapelHillCogenFacility_TG3,15,0.0
687,UnivofNCChapelHillCogenFacility_TG3,16,0.0
688,UnivofNCChapelHillCogenFacility_TG3,17,0.0
689,UnivofNCChapelHillCogenFacility_TG3,18,0.0
690,UnivofNCChapelHillCogenFacility_TG3,19,0.0
691,UnivofNCChapelHillCogenFacility_TG3,20,0.0
692,UnivofNCChapelHillCogenFacility_TG3,21,0.0
693,UnivofNCChapelHillCogenFacility_TG3,22,0.0
694,UnivofNCChapelHillCogenFacility_TG3,23,0.0
695,UnivofNCChapelHillCogenFacility_TG3,24,0.0
696,AlbemarleHospitalUnit_1,1,0.0
697,AlbemarleHospitalUnit_1,2,0.0
698,AlbemarleHospitalUnit_1,3,0.0
699,AlbemarleHospitalUnit_1,4,0.0
700,AlbemarleHospitalUnit_1,5,0.0
