HawRiverHydro,HighShoalsHydroNC,CowansFord,AvalonHydropower,BearCreekDam,CedarCliff,Chatuge,Cheoah,FontanaDam,FranklinNC,HiwasseeDam,Mission,Nantahala,QueensCreek,Santeetlah,TennesseeCreek,Thorpe,Tuckasegee,Rhodhiss,OxfordDam,HighRockHydro,FallsHydro,NarrowsNC,TuckertownHydro,Bridgewater,LookoutShoals,JordanHydroelectricProject,MountainIsland,Blewett,RoanokeRapids,Gaston,RockyMountMill,Tillery,LockvilleHydropower,TurnerShoals,Tuxedo,LakeLure,IvyRiverHydro,MarshallDam,MetropolitanSewerageDistrict,Walters
0.538588149,0.646305779,125.6705682,0.430870519,3.231528895,2.297976103,4.739575713,78.99292855,91.45226774,0.359058766,59.46013168,0.646305779,15.5113387,0.502682273,16.15764448,3.877834674,7.755669349,1.077176298,9.155998537,12.92611558,11.84893928,11.27444526,39.06559376,15.08046818,9.945927822,9.263716167,1.579858571,21.54352597,33.96695928,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.21214338,0.254572056,49.50012192,0.169714704,1.272860278,0.905145087,1.866861741,31.11436235,36.02194587,0.14142892,23.42062911,0.254572056,6.109729334,0.198000488,6.36430139,1.527432334,3.054864667,0.424286759,3.606437454,5.091441112,4.667154353,4.440868081,15.38746647,5.940014631,3.917581078,3.64886613,0.622287247,8.485735187,13.37917581,0,0,0,0,0,0,0,0,0,0,0,0
0.813825896,0.976591075,189.8927091,0.651060717,4.882955377,3.472323823,7.161667886,119.3611314,138.1876372,0.542550597,89.84637893,0.976591075,23.43818581,0.759570836,24.41477688,5.859546452,11.7190929,1.627651792,13.83504023,19.53182151,17.90416971,17.03608876,59.029505,22.78712509,15.02865155,13.99780541,2.387222629,32.55303584,51.32528652,0,0,0,0,0,0,0,0,0,0,0,0
1.035113387,1.242136064,241.526457,0.82809071,6.210680322,4.416483784,9.108997805,151.8166301,175.7622531,0.690075591,114.2765179,1.242136064,29.81126554,0.966105828,31.05340161,7.452816386,14.90563277,2.070226774,17.59692758,24.84272129,22.77249451,21.66837357,75.08022434,28.98317484,19.11509388,17.80395026,3.036332602,41.40453548,65.28115094,0,0,0,0,0,0,0,0,0,0,0,0
1.502377469,1.802852963,350.5547427,1.201901975,9.014264813,6.410143867,13.22092173,220.3486954,255.1036942,1.001584979,165.8624726,1.802852963,43.2684711,1.402218971,45.07132407,10.81711778,21.63423555,3.004754938,25.54041697,36.05705925,33.05230432,31.44976835,108.9724457,42.06656913,27.74390393,25.84089247,4.406973909,60.09509876,94.74993904,0,0,0,0,0,0,0,0,0,0,0,0
1.627651792,1.953182151,379.7854182,1.302121434,9.765910753,6.944647647,14.32333577,238.7222629,276.3752743,1.085101195,179.6927579,1.953182151,46.87637162,1.519141673,48.82955377,11.7190929,23.43818581,3.255303584,27.67008047,39.06364301,35.80833943,34.07217752,118.05901,45.57425018,30.0573031,27.99561083,4.774445257,65.10607169,102.650573,0,0,0,0,0,0,0,0,0,0,0,0
1.468544257,1.762253109,342.6603267,1.174835406,8.811265545,6.265788832,12.92318947,215.3864911,249.3588149,0.979029505,162.127286,1.762253109,42.29407462,1.370641307,44.05632772,10.57351865,21.14703731,2.937088515,24.96525238,35.24506218,32.30797366,30.74152646,106.5184101,41.11923921,27.11911729,25.25896123,4.307729822,58.7417703,92.61619117,0,0,0,0,0,0,0,0,0,0,0,0
1.132955377,1.359546452,264.3562546,0.906364301,6.79773226,4.833942941,9.970007315,166.1667886,192.375823,0.755303584,125.0782736,1.359546452,32.62911485,1.057425018,33.9886613,8.157278713,16.31455743,2.265910753,19.2602414,27.19092904,24.92501829,23.71653255,82.17702999,31.72275055,20.92190929,19.48683248,3.323335772,45.31821507,71.45171909,0,0,0,0,0,0,0,0,0,0,0,0
0.590709583,0.7088515,137.832236,0.472567666,3.544257498,2.520360888,5.198244331,86.63740551,100.3024872,0.393806389,65.21433797,0.7088515,17.01243599,0.551328944,17.72128749,4.253108998,8.506217996,1.181419166,10.04206291,14.17702999,12.99561083,12.3655206,42.84613509,16.53986832,10.90843697,10.16020483,1.73274811,23.62838332,37.25408437,0,0,0,0,0,0,0,0,0,0,0,0
0.027432334,0.0329188,6.400877835,0.021945867,0.164594001,0.117044623,0.241404535,4.023408925,4.658010241,0.018288222,3.028529627,0.0329188,0.790051207,0.025603511,0.822970007,0.197512802,0.395025604,0.054864667,0.466349671,0.658376006,0.603511339,0.574250183,1.989758595,0.76810534,0.50658376,0.471836138,0.080468178,1.097293343,1.730065838,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.18013899,0.216166789,42.03243111,0.144111192,1.080833943,0.768593026,1.585223116,26.42038527,30.58760059,0.12009266,19.88734455,0.216166789,5.188002926,0.168129724,5.404169715,1.297000732,2.594001463,0.360277981,3.062362838,4.323335772,3.963057791,3.770909534,13.06608144,5.043891734,3.326566691,3.098390636,0.528407705,7.20555962,11.36076567,0,0,0,0,0,0,0,0,0,0,0,0
0.858632041,1.030358449,200.3474762,0.686905633,5.151792246,3.663496708,7.55596196,125.9326993,145.7957206,0.572421361,94.79297732,1.030358449,24.72860278,0.801389905,25.75896123,6.182150695,12.36430139,1.717264082,14.5967447,20.60716898,18.8899049,17.97403072,62.27944404,24.04169715,15.85607169,14.7684711,2.518653987,34.34528164,54.15106072,0,0,0,0,0,0,0,0,0,0,0,0
1.378931968,1.654718361,321.7507925,1.103145574,8.273591807,5.883443063,12.13460132,202.2433553,234.1426481,0.919287979,152.2340892,1.654718361,39.71324067,1.28700317,41.36795903,9.928310168,19.85662034,2.757863936,23.44184345,33.09436723,30.33650329,28.86564253,100.0185321,38.6100951,25.46427701,23.71762985,4.044867106,55.15727871,86.96464277,0,0,0,0,0,0,0,0,0,0,0,0
1.648683248,1.978419898,384.6927579,1.318946598,9.892099488,7.034381858,14.50841258,241.8068764,279.9464155,1.099122165,182.0146306,1.978419898,47.48207754,1.538771031,49.46049744,11.87051939,23.74103877,3.297366496,28.02761522,39.56839795,36.27103146,34.51243599,119.5844916,46.16313094,30.44568398,28.35735187,4.836137527,65.94732992,103.9769568,0,0,0,0,0,0,0,0,0,0,0,0
1.66697147,2.000365764,388.9600098,1.333577176,10.00182882,7.112411607,14.66934894,244.489149,283.0517557,1.111314314,184.0336503,2.000365764,48.00877835,1.555840039,50.00914411,12.00219459,24.00438917,3.333942941,28.338515,40.00731529,36.67337235,34.89526945,120.9109973,46.67520117,30.78340649,28.67190929,4.88978298,66.67885881,105.1303341,0,0,0,0,0,0,0,0,0,0,0,0
1.664228237,1.997073884,388.319922,1.33138259,9.985369422,7.100707145,14.64520849,244.0868081,282.5859546,1.109485491,183.7307974,1.997073884,47.92977323,1.553279688,49.92684711,11.98244331,23.96488661,3.328456474,28.29188003,39.94147769,36.61302121,34.83784443,120.7120215,46.59839064,30.73274811,28.62472568,4.881736162,66.56912948,104.9573275,0,0,0,0,0,0,0,0,0,0,0,0
1.447512802,1.737015362,337.7529871,1.158010241,8.685076811,6.176054621,12.73811266,212.3018776,245.7876737,0.965008535,159.8054133,1.737015362,41.68836869,1.351011948,43.42538405,10.42209217,20.84418435,2.895025604,24.60771763,34.74030724,31.84528164,30.30126798,104.9929286,40.53035845,26.73073641,24.89722019,4.246037552,57.90051207,91.28980736,0,0,0,0,0,0,0,0,0,0,0,0
1.047915143,1.257498171,244.5135333,0.838332114,6.287490856,4.471104609,9.221653255,153.6942209,177.9359912,0.698610095,115.6898317,1.257498171,30.17995611,0.978054133,31.43745428,7.544989027,15.08997805,2.095830285,17.81455743,25.14996342,23.05413314,21.93635699,76.00877835,29.34162399,19.35149963,18.02414045,3.073884418,41.91660571,66.088515,0,0,0,0,0,0,0,0,0,0,0,0
0.646488661,0.775786394,150.8473543,0.517190929,3.878931968,2.758351622,5.689100219,94.81833699,109.7737747,0.430992441,71.37234821,0.775786394,18.61887345,0.603389417,19.39465984,4.654718361,9.309436723,1.292977323,10.99030724,15.51572787,14.22275055,13.53316264,46.89197757,18.10168252,11.93849061,11.11960497,1.89636674,25.85954645,40.77188491,0,0,0,0,0,0,0,0,0,0,0,0
0.069495245,0.083394294,16.21555718,0.055596196,0.41697147,0.296513046,0.611558157,10.19263594,11.80029261,0.046330163,7.672275055,0.083394294,2.001463058,0.064862229,2.084857352,0.500365764,1.000731529,0.13899049,1.181419166,1.667885881,1.528895391,1.45476713,5.040721775,1.945866862,1.283345525,1.195318215,0.203852719,2.779809802,4.382833455,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.256949525,0.308339429,59.95488905,0.20555962,1.541697147,1.096317971,2.261155816,37.68593026,43.63002926,0.171299683,28.36722751,0.308339429,7.400146306,0.239819556,7.708485735,1.850036576,3.700073153,0.513899049,4.368141917,6.166788588,5.652889539,5.378810046,18.63740551,7.194586686,4.745001219,4.419531822,0.753718605,10.27798098,16.20495001,0,0,0,0,0,0,0,0,0,0,0,0
1.01316752,1.215801024,236.4057547,0.810534016,6.079005121,4.322848086,8.915874177,148.597903,172.0358449,0.675445013,111.8536942,1.215801024,29.17922458,0.945623019,30.3950256,7.294806145,14.58961229,2.02633504,17.22384784,24.31602048,22.28968544,21.20897342,73.48841746,28.36869056,18.70982687,17.42648135,2.971958059,40.5267008,63.89709827,0,0,0,0,0,0,0,0,0,0,0,0
1.597476225,1.91697147,372.7444526,1.27798098,9.584857352,6.815898561,14.05779078,234.296513,271.2514631,1.06498415,176.3613753,1.91697147,46.00731529,1.49097781,47.92428676,11.50182882,23.00365764,3.194952451,27.15709583,38.33942941,35.14447696,33.44050232,115.8702755,44.72933431,29.50006096,27.47659108,4.685930261,63.89904901,100.7475006,0,0,0,0,0,0,0,0,0,0,0,0
1.841623994,2.209948793,429.7122653,1.473299195,11.04974396,7.857595708,16.20629115,270.1048525,312.7077542,1.227749329,203.315289,2.209948793,53.03877103,1.718849061,55.24871982,13.25969276,26.51938552,3.683247988,31.3076079,44.19897586,40.51572787,38.55132894,133.579127,51.56547184,34.00865643,31.6759327,5.40209705,73.66495977,116.1450866,0,0,0,0,0,0,0,0,0,0,0,0
1.857168983,2.22860278,433.3394294,1.485735187,11.1430139,7.923920995,16.34308705,272.3847842,315.3472933,1.238112655,205.0314557,2.22860278,53.48646672,1.733357718,55.7150695,13.37161668,26.74323336,3.714337966,31.57187271,44.5720556,40.85771763,38.87673738,134.7066569,52.00073153,34.29572056,31.94330651,5.447695684,74.28675933,117.1254572,0,0,0,0,0,0,0,0,0,0,0,0
1.815106072,2.178127286,423.5247501,1.452084857,10.89063643,7.744452573,15.97293343,266.2155572,308.205011,1.210070714,200.3877103,2.178127286,52.27505486,1.694099,54.45318215,13.06876372,26.13752743,3.630212143,30.85680322,43.56254572,39.93233358,37.99622043,131.6556937,50.82297001,33.51895879,31.21982443,5.324311144,72.60424287,114.4726896,0,0,0,0,0,0,0,0,0,0,0,0
1.456656913,1.747988296,339.886613,1.16532553,8.739941478,6.215069495,12.81858083,213.6430139,247.3403438,0.971104609,160.8149232,1.747988296,41.95171909,1.359546452,43.69970739,10.48792977,20.97585955,2.913313826,24.76316752,34.95976591,32.04645208,30.49268471,105.6561814,40.78639356,26.89959766,25.0544989,4.272860278,58.26627652,91.86649598,0,0,0,0,0,0,0,0,0,0,0,0
1.163130944,1.395757132,271.3972202,0.930504755,6.978785662,4.962692026,10.2355523,170.5925384,197.4996342,0.775420629,128.4096562,1.395757132,33.49817118,1.085588881,34.89392831,8.374542794,16.74908559,2.326261887,19.77322604,27.91514265,25.58888076,24.34820775,84.36576445,32.56766642,21.47915143,20.00585223,3.411850768,46.52523775,73.35479151,0,0,0,0,0,0,0,0,0,0,0,0
0.831199707,0.997439649,193.9465984,0.664959766,4.987198244,3.546452085,7.314557425,121.9092904,141.1377103,0.554133138,91.7644477,0.997439649,23.93855157,0.775786394,24.93599122,5.984637893,11.96927579,1.662399415,14.13039503,19.94879298,18.28639356,17.39978054,60.28968544,23.27359181,15.34948793,14.29663497,2.438185808,33.2479883,52.42099488,0,0,0,0,0,0,0,0,0,0,0,0
0.690380395,0.828456474,161.0887588,0.552304316,4.14228237,2.945623019,6.075347476,101.2557913,117.2265911,0.460253597,76.21799561,0.828456474,19.88295538,0.644355035,20.71141185,4.970738844,9.941477688,1.38076079,11.73646672,16.56912948,15.18836869,14.45196294,50.07559132,19.33065106,12.74902463,11.87454279,2.025115825,27.6152158,43.53999025,0,0,0,0,0,0,0,0,0,0,0,0
0.461777615,0.554133138,107.7481102,0.369422092,2.770665691,1.970251158,4.063643014,67.72738356,78.40983906,0.307851743,50.98024872,0.554133138,13.29919532,0.430992441,13.85332846,3.32479883,6.649597659,0.92355523,7.850219459,11.08266277,10.15910753,9.666544745,33.49426969,12.92977323,8.527493294,7.942574982,1.354547671,18.47110461,29.12277493,0,0,0,0,0,0,0,0,0,0,0,0
0.066752012,0.080102414,15.5754694,0.053401609,0.40051207,0.284808583,0.587417703,9.79029505,11.33449159,0.044501341,7.369422092,0.080102414,1.922457937,0.062301878,2.002560351,0.480614484,0.961228969,0.133504023,1.134784199,1.602048281,1.468544257,1.397342112,4.841745916,1.869056328,1.232687149,1.148134601,0.195805901,2.670080468,4.209826871,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.379480614,0.455376737,88.54547671,0.303584492,2.276883687,1.619117288,3.339429407,55.65715679,64.43580834,0.252987076,41.89465984,0.455376737,10.9290417,0.354181907,11.38441843,2.732260424,5.464520849,0.758961229,6.451170446,9.107534748,8.348573519,7.943794197,27.5249939,10.62545721,7.007742014,6.527066569,1.113143136,15.17922458,23.93257742,0,0,0,0,0,0,0,0,0,0,0,0
0.942757864,1.131309437,219.9768349,0.754206291,5.656547184,4.022433553,8.296269203,138.2711534,160.0802853,0.628505243,104.0804682,1.131309437,27.15142648,0.87990734,28.28273592,6.78785662,13.57571324,1.885515728,16.02688369,22.62618873,20.74067301,19.73506462,68.3813704,26.39722019,17.40959522,16.21543526,2.765423068,37.71031456,59.45659595,0,0,0,0,0,0,0,0,0,0,0,0
1.37253109,1.647037308,320.2572543,1.098024872,8.23518654,5.856132651,12.07827359,201.3045599,233.0557791,0.915020727,151.5274323,1.647037308,39.52889539,1.281029017,41.1759327,9.882223848,19.7644477,2.74506218,23.33302853,32.94074616,30.19568398,28.73165082,99.55425506,38.43087052,25.34607413,23.60753475,4.026091197,54.9012436,86.56096074,0,0,0,0,0,0,0,0,0,0,0,0
1.792245794,2.150694952,418.1906852,1.433796635,10.75347476,7.646915386,15.77176298,262.8627164,304.3233358,1.194830529,197.8639356,2.150694952,51.61667886,1.672762741,53.76737381,12.90416971,25.80833943,3.584491587,30.46817849,43.01389905,39.42940746,37.51767861,129.9975616,50.18288222,33.09680566,30.82662765,5.257254328,71.68983175,113.0309681,0,0,0,0,0,0,0,0,0,0,0,0
1.849853694,2.219824433,431.6325287,1.479882955,11.09912217,7.892709095,16.27871251,271.3118752,314.1051573,1.233235796,204.2238478,2.219824433,53.27578639,1.726530115,55.49561083,13.3189466,26.6378932,3.699707388,31.4475128,44.39648866,40.69678127,38.723604,134.1760546,51.79590344,34.16063155,31.81748354,5.426237503,73.99414777,116.6641063,0,0,0,0,0,0,0,0,0,0,0,0
1.848939283,2.21872714,431.4191661,1.479151426,11.0936357,7.888807608,16.27066569,271.1777615,313.9498903,1.232626189,204.1228969,2.21872714,53.24945135,1.725676664,55.46817849,13.31236284,26.62472568,3.697878566,31.43196781,44.37454279,40.67666423,38.70446233,134.1097293,51.77029993,34.14374543,31.80175567,5.42355523,73.95757132,116.6064375,0,0,0,0,0,0,0,0,0,0,0,0
1.784930505,2.141916606,416.4837844,1.427944404,10.70958303,7.615703487,15.70738844,261.7898074,303.0811997,1.18995367,197.0563277,2.141916606,51.40599854,1.665935138,53.54791514,12.85149963,25.70299927,3.56986101,30.34381858,42.83833211,39.2684711,37.36454523,129.4669593,49.97805413,32.96171665,30.70080468,5.235796147,71.39722019,112.5696172,0,0,0,0,0,0,0,0,0,0,0,0
1.567300658,1.88076079,365.703487,1.253840527,9.40380395,6.687149476,13.79224579,229.8707632,266.1276518,1.044867106,173.0299927,1.88076079,45.13825896,1.462813948,47.01901975,11.28456474,22.56912948,3.134601317,26.64411119,37.6152158,34.48061448,32.80882712,113.6815411,43.88441843,28.94281882,26.95757132,4.597415265,62.69202634,98.84442819,0,0,0,0,0,0,0,0,0,0,0,0
0.72695684,0.872348208,169.6232626,0.581565472,4.361741039,3.101682516,6.39722019,106.6203365,123.4372714,0.484637893,80.25603511,0.872348208,20.93635699,0.67849305,21.80870519,5.234089247,10.46817849,1.45391368,12.35826628,17.44696416,15.99305048,15.21762985,52.72860278,20.35479151,13.42446964,12.50365764,2.13240673,29.07827359,45.8467447,0,0,0,0,0,0,0,0,0,0,0,0
0.056693489,0.068032187,13.22848086,0.045354792,0.340160936,0.241892221,0.498902707,8.315045111,9.626554499,0.03779566,6.258961229,0.068032187,1.632772495,0.052913923,1.700804682,0.408193124,0.816386247,0.113386979,0.96378932,1.360643745,1.247256767,1.186783711,4.112167764,1.587417703,1.046939771,0.975128018,0.166300902,2.267739576,3.575469398,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
