n_319_nuc,n_6652_nuc,n_18689_nuc
915.2980616,2409.210991,1928.199681
913.7830855,2407.228374,1925.008178
913.0255975,2408.219683,1923.412427
913.7830855,2404.584883,1925.008178
912.2681094,2405.576192,1921.816676
911.0056293,2404.584883,1919.15709
910.7531333,2405.576192,1918.625173
909.7431492,2406.237065,1916.497504
911.5106213,2405.576192,1920.220924
911.5106213,2404.91532,1920.220924
911.2581253,2405.576192,1919.689007
911.7631174,2403.593574,1920.752841
910.7531333,2404.91532,1918.625173
910.7531333,2403.593574,1918.625173
911.2581253,2404.254447,1919.689007
912.2681094,2405.576192,1921.816676
912.0156134,2406.567501,1921.284758
913.5305895,2404.91532,1924.476261
913.2780935,2407.228374,1923.944344
913.5305895,2408.219683,1924.476261
912.5206054,2405.906628,1922.348593
914.5405736,2407.55881,1926.60393
913.7830855,2406.567501,1925.008178
914.2880775,2406.237065,1926.072013
915.2980616,2406.237065,1928.199681
914.7930696,2404.584883,1927.135847
915.0455656,2403.263138,1927.667764
914.7930696,2400.619648,1927.135847
914.0355815,2401.28052,1925.540096
913.2780935,2400.950084,1923.944344
912.5206054,2399.628339,1922.348593
911.7631174,2401.28052,1920.752841
911.5106213,2400.619648,1920.220924
910.2481413,2399.958775,1917.561338
910.2481413,2400.289212,1917.561338
909.2381572,2400.619648,1915.43367
910.2481413,2399.958775,1917.561338
909.9956452,2397.976158,1917.029421
856.9714817,2397.976158,1805.326819
803.6948221,2400.619648,1693.0923
801.92735,2400.289212,1689.368879
804.4523101,2400.619648,1694.688051
800.4123739,2400.619648,1686.177377
799.1498938,2399.628339,1683.517791
797.8874137,2400.289212,1680.858205
801.92735,2400.950084,1689.368879
801.674854,2400.950084,1688.836962
801.4223579,2401.610957,1688.305045
801.1698619,2401.610957,1687.773128
800.9173659,2400.619648,1687.241211
802.684838,2398.63703,1690.964631
801.92735,2399.297903,1689.368879
804.4523101,2397.645721,1694.688051
804.1998141,2397.645721,1694.156134
802.179846,2398.306594,1689.900797
799.4023898,2397.976158,1684.049708
800.1598779,2397.645721,1685.645459
799.1498938,2396.654412,1683.517791
798.3924057,2396.984849,1681.922039
797.6349177,2396.654412,1680.326288
796.6249336,2396.984849,1678.198619
801.1698619,2396.654412,1687.773128
795.8674456,2397.315285,1676.602868
796.1199416,2397.645721,1677.134785
805.7147902,2398.306594,1697.347637
803.9473181,2395.332667,1693.624217
803.6948221,2397.645721,1693.0923
802.684838,2397.315285,1690.964631
803.9473181,2397.645721,1693.624217
806.4722783,2401.28052,1698.943388
803.1898301,2399.628339,1692.028465
803.9473181,2399.297903,1693.624217
803.9473181,2399.628339,1693.624217
802.684838,2397.976158,1690.964631
803.4423261,2398.967466,1692.560382
804.9573022,2398.306594,1695.751885
801.4223579,2397.645721,1688.305045
802.684838,2398.306594,1690.964631
800.6648699,2398.63703,1686.709294
800.4123739,2399.958775,1686.177377
808.9972384,2397.315285,1704.26256
814.8046468,2399.628339,1716.496654
819.0970791,2399.297903,1725.539246
820.3595592,2398.967466,1728.198832
819.6020712,2398.306594,1726.60308
820.1070632,2397.976158,1727.666914
835.0043282,2397.976158,1759.050027
838.5392724,2397.315285,1766.496867
842.5792087,2395.663103,1775.007541
845.3566649,2396.323976,1780.85863
846.366649,2397.645721,1782.986298
851.1640733,2397.645721,1793.092724
852.6790494,2395.332667,1796.284227
854.9515135,2390.376123,1801.071482
857.7289697,2389.054378,1806.92257
858.7389538,2387.07176,1809.050239
861.768906,2388.723941,1815.433245
845.3566649,2387.732633,1780.85863
785.2626129,2387.07176,1654.262347
786.5250929,2389.054378,1656.921933
769.6078598,2387.402196,1621.283484
832.731864,2387.402196,1754.262772
857.2239777,2387.07176,1805.858736
866.0613383,2388.063069,1824.475836
872.1212427,2386.410887,1837.241848
871.6162507,2388.063069,1836.178014
874.6462029,2387.732633,1842.56102
875.908683,2387.07176,1845.220605
877.171163,2387.732633,1847.880191
880.7061073,2387.402196,1855.327031
883.4835635,2389.054378,1861.17812
886.2610196,2389.054378,1867.029209
889.2909719,2389.384814,1873.412215
890.805948,2388.723941,1876.603717
894.8458842,2389.71525,1885.114392
895.8558683,2388.393505,1887.242061
896.1083643,2387.402196,1887.773978
896.8658524,2386.741324,1889.369729
894.5933882,2387.402196,1884.582475
894.3408922,2385.419578,1884.050558
893.8359002,2387.732633,1882.986723
895.0983802,2387.732633,1885.646309
892.8259161,2390.376123,1880.859055
893.0784121,2390.706559,1881.390972
892.8259161,2390.376123,1880.859055
891.563436,2388.723941,1878.199469
889.7959639,2391.697868,1874.476049
888.7859798,2395.002231,1872.34838
888.7859798,2394.010922,1872.34838
887.7759958,2396.654412,1870.220712
886.7660117,2398.306594,1868.093043
886.5135157,2396.323976,1867.561126
885.2510356,2398.306594,1864.90154
885.7560276,2398.967466,1865.965374
886.5135157,2399.297903,1867.561126
887.2710037,2399.628339,1869.156877
887.0185077,2397.976158,1868.62496
887.7759958,2398.306594,1870.220712
888.2809878,2399.628339,1871.284546
890.3009559,2398.306594,1875.539883
890.5534519,2399.297903,1876.0718
891.815932,2400.619648,1878.731386
890.3009559,2402.602266,1875.539883
891.31094,2402.271829,1877.667552
891.563436,2402.932702,1878.199469
891.563436,2401.610957,1878.199469
891.563436,2401.941393,1878.199469
892.068428,2396.984849,1879.263303
892.068428,2400.289212,1879.263303
890.3009559,2399.628339,1875.539883
891.31094,2398.306594,1877.667552
889.5434679,2397.976158,1873.944132
889.5434679,2398.63703,1873.944132
889.0384758,2395.99354,1872.880297
888.5334838,2397.976158,1871.816463
888.0284918,2397.645721,1870.752629
882.9785714,2397.976158,1860.114286
883.4835635,2399.958775,1861.17812
848.1341211,2397.645721,1786.709719
859.4964418,2398.63703,1810.64599
864.5463622,2395.99354,1821.284334
866.0613383,2397.976158,1824.475836
869.3437865,2396.323976,1831.390759
872.8787307,2398.306594,1838.8376
876.666171,2395.663103,1846.816357
879.4436272,2399.297903,1852.667446
879.1911312,2397.645721,1852.135528
890.3009559,2397.645721,1875.539883
889.2909719,2397.976158,1873.412215
890.805948,2398.63703,1876.603717
891.31094,2397.645721,1877.667552
892.8259161,2396.654412,1880.859055
893.8359002,2396.984849,1882.986723
895.3508763,2397.645721,1886.178226
897.3708444,2395.99354,1890.433563
898.8858205,2394.341358,1893.625066
900.4007966,2393.680486,1896.816569
903.4307488,2395.99354,1903.199575
905.4507169,2401.610957,1907.454912
906.713197,2401.941393,1910.114498
907.7231811,2401.28052,1912.242167
907.9756771,2401.941393,1912.774084
907.4706851,2402.271829,1911.71025
906.713197,2398.306594,1910.114498
909.7431492,2399.297903,1916.497504
909.4906532,2397.645721,1915.965587
908.4806691,2397.976158,1913.837918
912.0156134,2399.628339,1921.284758
912.7731014,2398.63703,1922.88051
912.7731014,2397.976158,1922.88051
915.2980616,2396.984849,1928.199681
912.5206054,2397.315285,1922.348593
913.7830855,2395.663103,1925.008178
913.2780935,2395.332667,1923.944344
912.5206054,2394.341358,1922.348593
913.0255975,2395.002231,1923.412427
912.2681094,2395.002231,1921.816676
909.4906532,2395.002231,1915.965587
909.9956452,2395.002231,1917.029421
911.5106213,2393.350049,1920.220924
907.2181891,2393.680486,1911.178332
908.2281731,2395.332667,1913.306001
909.2381572,2395.663103,1915.43367
909.4906532,2395.663103,1915.965587
909.2381572,2394.010922,1915.43367
909.7431492,2394.671795,1916.497504
907.4706851,2393.680486,1911.71025
909.2381572,2392.358741,1915.43367
909.7431492,2395.99354,1916.497504
909.4906532,2393.350049,1915.965587
908.9856612,2394.341358,1914.901753
911.0056293,2395.002231,1919.15709
910.7531333,2395.99354,1918.625173
911.7631174,2395.002231,1920.752841
912.0156134,2397.645721,1921.284758
912.7731014,2396.984849,1922.88051
912.7731014,2397.645721,1922.88051
913.0255975,2396.654412,1923.412427
912.2681094,2395.99354,1921.816676
911.7631174,2393.019613,1920.752841
912.7731014,2394.341358,1922.88051
908.7331652,2392.358741,1914.369835
909.2381572,2393.680486,1915.43367
909.2381572,2391.367432,1915.43367
908.4806691,2393.680486,1913.837918
907.7231811,2396.654412,1912.242167
907.9756771,2394.341358,1912.774084
908.2281731,2393.680486,1913.306001
908.4806691,2394.671795,1913.837918
908.4806691,2395.663103,1913.837918
908.7331652,2396.654412,1914.369835
907.7231811,2398.967466,1912.242167
908.2281731,2397.976158,1913.306001
908.7331652,2396.984849,1914.369835
909.7431492,2398.63703,1916.497504
909.4906532,2397.645721,1915.965587
911.0056293,2397.645721,1919.15709
910.7531333,2396.984849,1918.625173
911.7631174,2397.976158,1920.752841
913.0255975,2398.63703,1923.412427
912.2681094,2396.654412,1921.816676
910.2481413,2397.645721,1917.561338
870.8587626,2397.315285,1834.582262
873.3837228,2395.99354,1839.901434
874.3937069,2396.323976,1842.029102
892.068428,2396.654412,1879.263303
887.7759958,2394.010922,1870.220712
888.5334838,2394.341358,1871.816463
890.805948,2396.323976,1876.603717
894.3408922,2395.002231,1884.050558
897.1183484,2395.002231,1889.901646
899.6433086,2395.332667,1895.220818
902.4207647,2393.019613,1901.071907
904.1882369,2394.341358,1904.795327
906.208205,2392.689177,1909.050664
908.4806691,2394.341358,1913.837918
908.9856612,2395.99354,1914.901753
909.4906532,2395.663103,1915.965587
909.9956452,2395.332667,1917.029421
909.9956452,2392.028304,1917.029421
910.5006373,2386.741324,1918.093255
912.2681094,2384.758706,1921.816676
912.0156134,2386.080451,1921.284758
911.5106213,2385.419578,1920.220924
911.7631174,2385.089142,1920.752841
911.5106213,2383.767397,1920.220924
910.2481413,2383.436961,1917.561338
910.5006373,2384.758706,1918.093255
908.2281731,2383.106524,1913.306001
907.9756771,2384.42827,1912.774084
907.7231811,2384.758706,1912.242167
907.4706851,2384.758706,1911.71025
906.965693,2384.758706,1910.646415
906.208205,2386.410887,1909.050664
906.208205,2384.42827,1909.050664
906.460701,2386.410887,1909.582581
907.7231811,2383.106524,1912.242167
908.9856612,2383.106524,1914.901753
909.9956452,2385.089142,1917.029421
909.2381572,2383.436961,1915.43367
908.7331652,2383.767397,1914.369835
908.7331652,2384.42827,1914.369835
910.2481413,2384.097833,1917.561338
911.0056293,2384.758706,1919.15709
911.0056293,2385.750015,1919.15709
912.5206054,2384.097833,1922.348593
912.2681094,2385.419578,1921.816676
912.7731014,2384.097833,1922.88051
913.5305895,2383.436961,1924.476261
912.2681094,2382.445652,1921.816676
894.0883962,2381.123907,1883.51864
908.4806691,2378.14998,1913.837918
909.2381572,2380.132598,1915.43367
907.4706851,2379.141289,1911.71025
906.460701,2379.802162,1909.582581
906.460701,2380.132598,1909.582581
905.703213,2383.767397,1907.98683
905.4507169,2386.741324,1907.454912
905.1982209,2387.732633,1906.922995
905.4507169,2386.741324,1907.454912
905.1982209,2386.410887,1906.922995
908.2281731,2389.384814,1913.306001
897.3708444,2393.019613,1890.433563
898.1283324,2393.680486,1892.029315
897.1183484,2393.350049,1889.901646
898.6333245,2395.663103,1893.093149
897.8758364,2396.984849,1891.497398
899.6433086,2396.654412,1895.220818
900.1483006,2395.663103,1896.284652
900.6532926,2395.99354,1897.348486
901.9157727,2395.002231,1900.008072
901.4107807,2394.341358,1898.944238
904.4407329,2393.350049,1905.327244
902.4207647,2392.358741,1901.071907
902.1682687,2392.689177,1900.539989
902.1682687,2391.036995,1900.539989
906.965693,2390.706559,1910.646415
905.955709,2391.697868,1908.518747
905.4507169,2391.367432,1907.454912
905.955709,2390.706559,1908.518747
905.4507169,2393.350049,1907.454912
905.1982209,2393.350049,1906.922995
904.1882369,2395.002231,1904.795327
904.1882369,2393.350049,1904.795327
903.4307488,2393.019613,1903.199575
904.6932289,2390.376123,1905.859161
906.713197,2394.341358,1910.114498
907.7231811,2393.680486,1912.242167
907.7231811,2394.671795,1912.242167
907.2181891,2393.019613,1911.178332
908.2281731,2394.010922,1913.306001
907.7231811,2394.341358,1912.242167
908.7331652,2393.350049,1914.369835
909.9956452,2394.341358,1917.029421
909.4906532,2394.010922,1915.965587
910.7531333,2394.341358,1918.625173
911.0056293,2394.341358,1919.15709
911.0056293,2394.010922,1919.15709
911.2581253,2391.697868,1919.689007
911.5106213,2393.350049,1920.220924
911.7631174,2392.028304,1920.752841
907.9756771,2392.028304,1912.774084
907.4706851,2392.358741,1911.71025
908.4806691,2392.689177,1913.837918
906.965693,2392.689177,1910.646415
906.965693,2393.019613,1910.646415
907.7231811,2394.341358,1912.242167
907.4706851,2392.358741,1911.71025
905.955709,2393.019613,1908.518747
907.9756771,2391.036995,1912.774084
907.9756771,2393.350049,1912.774084
909.2381572,2393.350049,1915.43367
910.2481413,2393.019613,1917.561338
910.5006373,2394.010922,1918.093255
909.4906532,2394.010922,1915.965587
909.9956452,2393.680486,1917.029421
909.7431492,2393.680486,1916.497504
909.2381572,2392.028304,1915.43367
909.7431492,2394.010922,1916.497504
910.5006373,2393.019613,1918.093255
910.7531333,2394.671795,1918.625173
909.9956452,2393.019613,1917.029421
909.9956452,2391.697868,1917.029421
909.9956452,2392.028304,1917.029421
908.7331652,2392.028304,1914.369835
907.2181891,2390.376123,1911.178332
906.460701,2389.71525,1909.582581
905.1982209,2389.71525,1906.922995
904.6932289,2390.376123,1905.859161
904.4407329,2390.376123,1905.327244
904.6932289,2390.706559,1905.859161
903.6832448,2389.054378,1903.731492
904.1882369,2389.71525,1904.795327
904.1882369,2388.393505,1904.795327
904.6932289,2389.71525,1905.859161
907.4706851,2389.71525,1911.71025
908.4806691,2392.028304,1913.837918
853.4365374,2396.654412,1797.879979
853.6890335,2395.002231,1798.411896
853.4365374,2396.654412,1797.879979
853.1840414,2395.99354,1797.348062
852.6790494,2396.984849,1796.284227
853.4365374,2397.976158,1797.879979
852.1740574,2396.984849,1795.220393
850.9115773,2398.306594,1792.560807
851.9215613,2396.654412,1794.688476
852.1740574,2395.99354,1795.220393
851.4165693,2397.315285,1793.624642
851.9215613,2395.99354,1794.688476
850.9115773,2395.99354,1792.560807
848.6391131,2396.323976,1787.773553
848.3866171,2394.671795,1787.241636
847.629129,2395.99354,1785.645884
845.8616569,2396.984849,1781.922464
845.1041689,2396.323976,1780.326713
845.8616569,2395.99354,1781.922464
845.3566649,2394.341358,1780.85863
846.366649,2394.010922,1782.986298
799.4023898,2392.689177,1684.049708
787.787573,2395.002231,1659.581519
792.5849973,2394.671795,1669.687945
793.8474774,2394.671795,1672.347531
797.3824217,2395.002231,1679.794371
799.6548858,2395.002231,1684.581625
802.937334,2395.002231,1691.496548
804.4523101,2394.671795,1694.688051
805.9672862,2396.984849,1697.879554
807.7347584,2396.984849,1701.602974
810.0072225,2395.002231,1706.390228
812.5321827,2395.99354,1711.7094
815.3096389,2394.671795,1717.560489
817.329607,2396.323976,1721.815826
821.6220393,2393.680486,1730.858417
821.8745353,2393.350049,1731.390335
825.1569835,2394.010922,1738.305258
826.9244557,2394.010922,1742.028678
825.6619756,2394.010922,1739.369092
827.4294477,2396.654412,1743.092512
832.731864,2395.663103,1754.262772
831.974376,2395.663103,1752.667021
833.7418481,2393.019613,1756.390441
837.2767924,2393.350049,1763.837281
840.0542485,2393.350049,1769.68837
841.8217207,2394.010922,1773.41179
846.366649,2393.680486,1782.986298
846.871641,2392.689177,1784.050133
848.6391131,2392.358741,1787.773553
852.4265534,2393.680486,1795.75231
853.9415295,2391.367432,1798.943813
855.7090016,2392.028304,1802.667233
857.7289697,2394.671795,1806.92257
858.9914498,2394.010922,1809.582156
861.768906,2393.019613,1815.433245
863.5363781,2391.367432,1819.156665
867.3238184,2389.384814,1827.135422
867.5763144,2390.376123,1827.667339
870.6062666,2389.054378,1834.050345
871.6162507,2388.393505,1836.178014
872.1212427,2388.393505,1837.241848
873.3837228,2386.410887,1839.901434
873.3837228,2385.750015,1839.901434
871.8687467,2388.723941,1836.709931
872.3737387,2389.384814,1837.773765
868.8387945,2388.723941,1830.326925
869.3437865,2389.384814,1831.390759
870.3537706,2386.080451,1833.518428
870.8587626,2387.732633,1834.582262
870.6062666,2390.706559,1834.050345
871.3637546,2389.71525,1835.646097
871.3637546,2390.045687,1835.646097
871.6162507,2391.367432,1836.178014
871.1112586,2391.697868,1835.11418
870.8587626,2392.028304,1834.582262
870.3537706,2394.671795,1833.518428
871.1112586,2394.010922,1835.11418
871.6162507,2393.680486,1836.178014
871.1112586,2394.010922,1835.11418
870.6062666,2391.697868,1834.050345
870.6062666,2392.358741,1834.050345
870.8587626,2389.71525,1834.582262
869.5962825,2390.706559,1831.922677
869.5962825,2389.71525,1831.922677
870.1012746,2388.063069,1832.986511
867.0713224,2388.723941,1826.603505
866.5663303,2390.706559,1825.539671
866.0613383,2388.393505,1824.475836
866.5663303,2391.036995,1825.539671
865.5563463,2390.376123,1823.412002
864.7988582,2388.063069,1821.816251
865.8088423,2389.054378,1823.943919
852.9315454,2388.393505,1796.816144
862.021402,2389.054378,1815.965162
871.6162507,2391.697868,1836.178014
875.1511949,2391.367432,1843.624854
877.9286511,2390.376123,1849.475943
879.4436272,2391.036995,1852.667446
881.7160913,2389.054378,1857.4547
883.9885555,2389.71525,1862.241954
884.4935475,2391.367432,1863.305789
888.0284918,2393.680486,1870.752629
888.2809878,2392.028304,1871.284546
889.5434679,2391.036995,1873.944132
891.31094,2390.376123,1877.667552
892.3209241,2389.71525,1879.79522
895.3508763,2389.384814,1886.178226
896.1083643,2391.697868,1887.773978
898.1283324,2391.036995,1892.029315
896.6133563,2390.045687,1888.837812
895.6033723,2390.376123,1886.710143
895.6033723,2395.99354,1886.710143
895.8558683,2396.323976,1887.242061
895.3508763,2398.63703,1886.178226
894.5933882,2397.315285,1884.582475
896.1083643,2391.036995,1887.773978
895.0983802,2390.706559,1885.646309
896.8658524,2391.036995,1889.369729
899.8958046,2390.706559,1895.752735
899.1383165,2391.697868,1894.156984
898.8858205,2393.019613,1893.625066
899.6433086,2392.358741,1895.220818
900.1483006,2392.689177,1896.284652
899.8958046,2394.010922,1895.752735
840.0542485,2394.671795,1769.68837
762.2854753,2394.341358,1605.857886
760.2655072,2394.341358,1601.602549
757.235555,2394.671795,1595.219543
749.4081784,2393.019613,1578.730112
746.1257302,2391.697868,1571.815189
754.4580988,2392.358741,1589.368455
762.7904673,2393.019613,1606.921721
763.2954594,2390.376123,1607.985555
772.890308,2392.358741,1628.198407
768.5978757,2390.706559,1619.155815
767.8403877,2386.410887,1617.560064
770.3653478,2386.741324,1622.879235
771.3753319,2391.036995,1625.006904
770.8703399,2391.697868,1623.94307
770.1128518,2392.028304,1622.347318
768.8503717,2392.358741,1619.687732
769.6078598,2393.680486,1621.283484
770.8703399,2391.036995,1623.94307
769.6078598,2391.036995,1621.283484
769.8603558,2390.706559,1621.815401
771.1228359,2392.358741,1624.474987
782.2326606,2389.71525,1647.879341
743.095778,2390.706559,1565.432183
718.0986723,2388.393505,1512.772384
737.2883696,2391.036995,1553.198088
741.5808019,2387.402196,1562.24068
761.2754912,2390.045687,1603.730218
755.9730749,2387.07176,1592.559958
740.3183218,2386.741324,1559.581094
752.6906267,2385.750015,1585.645035
766.5779076,2386.741324,1614.900478
768.5978757,2388.063069,1619.155815
769.1028678,2387.07176,1620.219649
770.1128518,2386.080451,1622.347318
770.3653478,2390.376123,1622.879235
780.9701806,2389.71525,1645.219756
772.13282,2389.384814,1626.602655
771.3753319,2390.706559,1625.006904
771.6278279,2389.054378,1625.538821
771.1228359,2388.723941,1624.474987
772.13282,2390.706559,1626.602655
773.9002921,2389.054378,1630.326075
774.6577801,2392.028304,1631.921827
774.9102762,2393.680486,1632.453744
775.9202602,2393.019613,1634.581413
776.1727562,2394.341358,1635.11333
777.1827403,2395.663103,1637.240998
778.4452204,2395.002231,1639.900584
777.9402284,2395.99354,1638.83675
776.4252523,2395.99354,1635.645247
775.6677642,2395.332667,1634.049495
776.1727562,2395.332667,1635.11333
776.1727562,2394.341358,1635.11333
774.9102762,2394.010922,1632.453744
775.4152682,2394.341358,1633.517578
774.6577801,2392.689177,1631.921827
773.9002921,2392.028304,1630.326075
772.385316,2392.028304,1627.134572
743.8532661,2391.367432,1567.027934
730.9759692,2393.680486,1539.900159
739.8133298,2393.019613,1558.51726
761.5279873,2392.689177,1604.262135
794.8574615,2392.689177,1674.475199
809.5022305,2393.350049,1705.326394
816.0671269,2395.332667,1719.15624
816.572119,2395.002231,1720.220074
820.3595592,2395.002231,1728.198832
820.8645512,2396.323976,1729.262666
822.6320234,2395.663103,1732.986086
827.1769517,2395.332667,1742.560595
832.226872,2397.976158,1753.198938
848.8916091,2397.315285,1788.30547
849.6490972,2397.645721,1789.901221
832.9843601,2398.63703,1754.794689
843.5891928,2396.984849,1777.13521
844.8516729,2396.984849,1779.794796
845.3566649,2394.671795,1780.85863
848.1341211,2398.306594,1786.709719
847.8816251,2394.341358,1786.177801
848.6391131,2394.010922,1787.773553
849.9015932,2395.002231,1790.433139
851.9215613,2394.010922,1794.688476
852.6790494,2395.332667,1796.284227
853.6890335,2397.315285,1798.411896
854.1940255,2395.332667,1799.47573
856.4664896,2396.323976,1804.262985
859.4964418,2397.976158,1810.64599
861.768906,2396.323976,1815.433245
864.5463622,2397.976158,1821.284334
866.3138343,2397.315285,1825.007754
867.0713224,2397.976158,1826.603505
868.8387945,2396.654412,1830.326925
872.3737387,2397.976158,1837.773765
873.8887148,2397.315285,1840.965268
875.6561869,2398.63703,1844.688688
875.908683,2397.976158,1845.220605
874.8986989,2396.984849,1843.092937
874.1412108,2397.645721,1841.497185
873.6362188,2393.350049,1840.433351
872.6262347,2393.680486,1838.305682
871.1112586,2393.680486,1835.11418
868.3338024,2391.367432,1829.263091
867.3238184,2390.376123,1827.135422
866.5663303,2390.376123,1825.539671
866.0613383,2390.376123,1824.475836
864.7988582,2389.054378,1821.816251
863.7888741,2391.697868,1819.688582
863.7888741,2390.706559,1819.688582
862.5263941,2390.376123,1817.028996
862.021402,2391.367432,1815.965162
861.011418,2392.358741,1813.837493
860.0014339,2391.367432,1811.709825
862.273898,2392.028304,1816.497079
862.273898,2391.367432,1816.497079
863.2838821,2392.689177,1818.624748
862.7788901,2391.697868,1817.560913
864.0413702,2393.350049,1820.220499
863.2838821,2393.350049,1818.624748
864.5463622,2393.350049,1821.284334
864.0413702,2392.689177,1820.220499
864.5463622,2394.010922,1821.284334
864.2938662,2391.367432,1820.752416
864.2938662,2391.367432,1820.752416
863.2838821,2391.697868,1818.624748
863.2838821,2390.706559,1818.624748
861.263914,2389.384814,1814.369411
860.7589219,2389.71525,1813.305576
860.0014339,2391.367432,1811.709825
859.4964418,2389.054378,1810.64599
858.7389538,2387.07176,1809.050239
858.4864578,2388.393505,1808.518322
858.2339618,2388.393505,1807.986405
857.4764737,2390.045687,1806.390653
857.9814657,2389.71525,1807.454488
857.2239777,2390.376123,1805.858736
825.9144716,2388.063069,1739.901009
838.5392724,2388.063069,1766.496867
853.6890335,2388.723941,1798.411896
871.6162507,2388.063069,1836.178014
872.6262347,2390.045687,1838.305682
876.413675,2390.376123,1846.28444
877.9286511,2388.723941,1849.475943
880.4536113,2388.063069,1854.795114
882.7260754,2388.063069,1859.582369
884.9985396,2387.732633,1864.369623
888.0284918,2385.089142,1870.752629
890.805948,2385.089142,1876.603717
891.815932,2383.436961,1878.731386
893.8359002,2383.106524,1882.986723
893.8359002,2384.097833,1882.986723
895.0983802,2381.784779,1885.646309
896.3608603,2382.776088,1888.305895
896.1083643,2382.445652,1887.773978
898.1283324,2383.436961,1892.029315
899.6433086,2385.419578,1895.220818
900.4007966,2384.42827,1896.816569
899.3908125,2384.097833,1894.688901
898.8858205,2384.097833,1893.625066
900.1483006,2385.750015,1896.284652
900.1483006,2384.42827,1896.284652
900.1483006,2388.723941,1896.284652
900.4007966,2388.393505,1896.816569
901.1582847,2388.063069,1898.412321
900.1483006,2390.045687,1896.284652
899.6433086,2387.732633,1895.220818
900.4007966,2390.376123,1896.816569
900.4007966,2387.07176,1896.816569
900.6532926,2390.376123,1897.348486
899.1383165,2388.063069,1894.156984
899.8958046,2388.063069,1895.752735
900.4007966,2386.741324,1896.816569
899.8958046,2386.410887,1895.752735
899.6433086,2386.410887,1895.220818
898.8858205,2386.080451,1893.625066
897.3708444,2386.080451,1890.433563
896.8658524,2388.063069,1889.369729
896.3608603,2388.063069,1888.305895
896.3608603,2387.07176,1888.305895
895.8558683,2390.045687,1887.242061
895.3508763,2388.063069,1886.178226
895.0983802,2388.063069,1885.646309
895.3508763,2388.723941,1886.178226
895.3508763,2389.384814,1886.178226
872.1212427,2387.07176,1837.241848
864.0413702,2388.393505,1820.220499
865.5563463,2390.376123,1823.412002
872.8787307,2390.706559,1838.8376
883.7360595,2389.384814,1861.710037
890.3009559,2390.706559,1875.539883
886.5135157,2391.036995,1867.561126
892.068428,2392.028304,1879.263303
895.3508763,2393.019613,1886.178226
897.3708444,2392.689177,1890.433563
899.3908125,2392.028304,1894.688901
901.1582847,2391.036995,1898.412321
903.6832448,2390.376123,1903.731492
905.1982209,2389.384814,1906.922995
905.4507169,2390.045687,1907.454912
904.9457249,2389.054378,1906.391078
904.4407329,2389.71525,1905.327244
903.9357408,2389.384814,1904.263409
902.4207647,2390.376123,1901.071907
901.4107807,2389.71525,1898.944238
901.6632767,2391.367432,1899.476155
902.4207647,2390.706559,1901.071907
901.1582847,2390.376123,1898.412321
902.9257568,2387.402196,1902.135741
903.4307488,2388.393505,1903.199575
903.6832448,2387.402196,1903.731492
904.4407329,2390.376123,1905.327244
904.1882369,2391.367432,1904.795327
904.4407329,2392.689177,1905.327244
904.9457249,2390.376123,1906.391078
904.9457249,2391.367432,1906.391078
904.9457249,2390.045687,1906.391078
905.955709,2392.358741,1908.518747
906.460701,2391.697868,1909.582581
906.208205,2391.697868,1909.050664
905.703213,2390.045687,1907.98683
905.1982209,2390.706559,1906.922995
904.9457249,2389.054378,1906.391078
904.4407329,2390.045687,1905.327244
904.4407329,2388.723941,1905.327244
902.1682687,2388.393505,1900.539989
901.4107807,2390.376123,1898.944238
900.9057886,2386.080451,1897.880404
899.8958046,2389.054378,1895.752735
898.6333245,2388.723941,1893.093149
899.1383165,2388.393505,1894.156984
899.6433086,2387.402196,1895.220818
899.8958046,2388.723941,1895.752735
893.8359002,2387.732633,1882.986723
896.1083643,2388.723941,1887.773978
898.3808285,2387.402196,1892.561232
901.4107807,2389.384814,1898.944238
903.1782528,2389.054378,1902.667658
902.9257568,2390.045687,1902.135741
904.4407329,2389.71525,1905.327244
903.4307488,2390.376123,1903.199575
903.6832448,2389.384814,1903.731492
904.1882369,2390.376123,1904.795327
903.6832448,2390.376123,1903.731492
903.4307488,2390.045687,1903.199575
904.4407329,2389.71525,1905.327244
903.6832448,2388.063069,1903.731492
901.9157727,2387.732633,1900.008072
902.9257568,2387.732633,1902.135741
901.6632767,2388.063069,1899.476155
900.6532926,2386.410887,1897.348486
899.8958046,2388.063069,1895.752735
900.9057886,2388.723941,1897.880404
899.3908125,2391.697868,1894.688901
899.8958046,2391.036995,1895.752735
900.1483006,2390.706559,1896.284652
900.6532926,2388.723941,1897.348486
901.9157727,2388.063069,1900.008072
902.1682687,2389.054378,1900.539989
902.4207647,2388.723941,1901.071907
903.6832448,2387.07176,1903.731492
904.4407329,2388.393505,1905.327244
903.9357408,2387.07176,1904.263409
903.4307488,2390.376123,1903.199575
903.1782528,2388.723941,1902.667658
903.1782528,2390.376123,1902.667658
904.1882369,2389.71525,1904.795327
903.1782528,2391.036995,1902.667658
902.6732608,2391.036995,1901.603824
903.9357408,2390.045687,1904.263409
902.6732608,2388.393505,1901.603824
902.4207647,2390.376123,1901.071907
903.1782528,2389.054378,1902.667658
901.6632767,2386.410887,1899.476155
901.4107807,2387.402196,1898.944238
901.1582847,2386.741324,1898.412321
900.4007966,2386.741324,1896.816569
899.3908125,2386.410887,1894.688901
898.8858205,2387.07176,1893.625066
